sports,league,round,date,home team,away team,home team total goal,away team total goal,result,odds_1,odds_x,odds_2,match_id,home_xg,away_xg
football,Premier League,Round 1,16/08/,Aston Villa,Newcastle,0,0,1,2.33,3.56,3.12,g_1_CbKh6Ln4,0.2,1.44
football,Premier League,Round 1,16/08/,Liverpool,Bournemouth,4,2,0,1.31,6.36,9.15,g_1_jqWq8sIi,2.21,1.7
football,Premier League,Round 25,08/02/,Newcastle,Brentford,2,3,2,1.9,3.84,4.09,g_1_xKSwcCx3,2.24,1.79
football,Premier League,Round 25,08/02/,Arsenal,Sunderland,3,0,0,1.28,6.27,11.5,g_1_K24WdiL5,1.5,0.19
football,Premier League,Round 25,08/02/,Bournemouth,Aston Villa,1,1,1,2.86,3.67,2.45,g_1_GUcueVkI,2.06,0.44
football,Premier League,Round 25,08/02/,Burnley,West Ham,0,2,2,3.26,3.76,2.18,g_1_UyEecLWo,1.33,1.02
football,Premier League,Round 25,08/02/,Fulham,Everton,1,2,2,2.15,3.49,3.58,g_1_MqW2ea1b,1.97,1.88
football,Premier League,Round 25,08/02/,Wolves,Chelsea,1,3,2,5.39,4.45,1.61,g_1_dMruej7F,1.06,3.44
football,Premier League,Round 25,07/02/,Manchester Utd,Tottenham,2,0,0,1.62,4.62,5.13,g_1_pQuhZ8pd,1.78,0.49
football,Premier League,Round 25,07/02/,Leeds,Nottingham,3,1,0,2.22,3.49,3.42,g_1_raKBgwWA,2.5,1.33
football,Premier League,Round 25,09/02/,Liverpool,Manchester City,1,2,2,2.26,4.03,2.93,g_1_lbnqyVFq,1.21,2.75
football,Premier League,Round 25,08/02/,Brighton,Crystal Palace,0,1,2,2.25,3.37,3.47,g_1_lrdmg9KU,0.74,1.16
football,Premier League,Round 26,11/02/,West Ham,Manchester Utd,1,1,1,4.69,4.41,1.69,g_1_Kxy4K6zR,1.11,0.58
football,Premier League,Round 26,11/02/,Chelsea,Leeds,2,2,1,1.55,4.44,6.27,g_1_dpRRonU1,3.13,1.44
football,Premier League,Round 26,11/02/,Everton,Bournemouth,1,2,2,2.35,3.58,3.07,g_1_rw7M7TjL,2.95,1.33
football,Premier League,Round 26,11/02/,Tottenham,Newcastle,1,2,2,2.9,3.76,2.38,g_1_OAseMS5E,1.85,2.48
football,Premier League,Round 26,12/02/,Sunderland,Liverpool,0,1,2,4.71,3.93,1.77,g_1_W2uAbPD7,0.63,2.53
football,Premier League,Round 26,12/02/,Aston Villa,Brighton,1,0,0,2.06,3.82,3.52,g_1_4nnmgUyS,0.72,0.5
football,Premier League,Round 26,12/02/,Crystal Palace,Burnley,2,3,2,1.49,4.6,7.16,g_1_AP8E9kM8,1.8,0.53
football,Premier League,Round 26,12/02/,Manchester City,Fulham,3,0,0,1.38,5.59,8.03,g_1_2Nmg27Er,1.37,1.42
football,Premier League,Round 26,12/02/,Nottingham,Wolves,0,0,1,1.8,4.0,4.45,g_1_Ami10oqe,2.55,0.42
football,Premier League,Round 26,13/02/,Brentford,Arsenal,1,1,1,5.5,3.88,1.69,g_1_lKNJm8ak,1.5,0.6
football,Premier League,Round 31,19/02/,Wolves,Arsenal,2,2,1,13.3,6.79,1.24,g_1_rXDVZ0h4,0.29,1.61
football,Premier League,Round 27,22/02/,Manchester City,Newcastle,2,1,0,1.57,4.82,5.4,g_1_QwtIRNsf,1.36,0.58
football,Premier League,Round 27,22/02/,West Ham,Bournemouth,0,0,1,2.67,3.66,2.61,g_1_4laoTzJb,3.28,0.65
football,Premier League,Round 27,22/02/,Aston Villa,Leeds,1,1,1,1.83,3.68,4.71,g_1_G8MZEpbl,1.46,1.36
football,Premier League,Round 27,22/02/,Brentford,Brighton,0,2,2,2.26,3.47,3.33,g_1_CzGrDOS0,1.6,1.09
football,Premier League,Round 27,22/02/,Chelsea,Burnley,1,1,1,1.28,6.37,11.2,g_1_IXIjB2cD,1.99,0.84
football,Premier League,Round 27,24/02/,Everton,Manchester Utd,0,1,2,3.82,3.7,2.01,g_1_UBn9TqDs,0.64,1.27
football,Premier League,Round 27,23/02/,Tottenham,Arsenal,1,4,2,7.48,4.75,1.46,g_1_rZAxVdln,0.76,2.07
football,Premier League,Round 27,22/02/,Crystal Palace,Wolves,1,0,0,1.81,3.93,4.48,g_1_bTewZ5kK,2.0,1.63
football,Premier League,Round 27,22/02/,Nottingham,Liverpool,0,1,2,3.93,4.0,1.9,g_1_bivQP1C6,1.19,1.73
football,Premier League,Round 27,22/02/,Sunderland,Fulham,1,3,2,2.94,3.33,2.56,g_1_IgfRNusJ,1.85,1.88
football,Premier League,Round 28,01/03/,Leeds,Manchester City,0,1,2,5.17,3.99,1.7,g_1_YsWzvhXG,1.49,2.0
football,Premier League,Round 28,01/03/,Burnley,Brentford,3,4,2,4.45,4.0,1.8,g_1_42vKszYi,0.97,2.25
football,Premier League,Round 28,01/03/,Liverpool,West Ham,5,2,0,1.46,5.13,6.67,g_1_KbUrxW1T,1.84,1.85
football,Premier League,Round 28,01/03/,Newcastle,Everton,2,3,2,1.8,3.87,4.64,g_1_Wxb1fDHc,1.03,2.13
football,Premier League,Round 28,28/02/,Bournemouth,Sunderland,1,1,1,1.85,3.79,4.44,g_1_hOA1PhIN,1.71,1.43
football,Premier League,Round 28,28/02/,Wolves,Aston Villa,2,0,0,5.14,3.8,1.74,g_1_S4iAhinA,0.87,1.03
