sports,league,round,date,home team,away team,home team total goal,away team total goal,result,odds_1,odds_x,odds_2,match_id,home_xg,away_xg
football,2 Bundesliga,Round 22,14/02/,Nurnberg,Karlsruher SC,5,1,0,1.7,4.17,4.49,g_1_S4DJeZR0,1.76,1.56
football,2 Bundesliga,Round 22,15/02/,SG Dynamo Dresden,Elversberg,1,2,2,3.2,3.5,2.2,g_1_ptppCfCs,0.72,1.03
football,2 Bundesliga,Round 22,14/02/,Braunschweig,Darmstadt,2,2,1,3.39,3.33,2.19,g_1_EcgEHGlK,1.97,1.34
football,2 Bundesliga,Round 22,14/02/,Hertha Berlin,Hannover,2,3,2,2.97,3.63,2.27,g_1_Y1GRgDdD,1.63,2.82
football,2 Bundesliga,Round 22,14/02/,Kaiserslautern,Greuther Furth,1,0,0,1.67,3.88,5.1,g_1_WxKAcecl,1.72,0.72
football,2 Bundesliga,Round 22,15/02/,Bochum,Paderborn,0,0,1,2.73,3.44,2.53,g_1_bRGrfMjd,2.24,0.39
football,2 Bundesliga,Round 22,15/02/,Holstein Kiel,Schalke,1,2,2,3.19,3.23,2.33,g_1_xCSZerMq,1.35,3.07
football,2 Bundesliga,Round 22,15/02/,Magdeburg,Arminia Bielefeld,0,2,2,2.14,3.76,3.15,g_1_4O3UHPr3,1.58,1.14
football,2 Bundesliga,Round 23,22/02/,Schalke,Magdeburg,5,3,0,1.95,4.23,3.29,g_1_6kVrJTPO,3.17,1.52
football,2 Bundesliga,Round 23,21/02/,Darmstadt,Dusseldorf,2,1,0,2.07,3.56,3.48,g_1_vwvSMBQa,1.87,1.66
football,2 Bundesliga,Round 23,21/02/,Elversberg,Braunschweig,3,1,0,1.62,4.22,5.02,g_1_ELy18CB6,2.41,0.55
football,2 Bundesliga,Round 23,21/02/,Karlsruher SC,Holstein Kiel,3,1,0,2.44,3.3,2.94,g_1_nuamUgYP,2.39,1.37
football,2 Bundesliga,Round 23,21/02/,Bochum,Nurnberg,1,1,1,2.14,3.53,3.3,g_1_t8wgAYtf,1.5,1.18
football,2 Bundesliga,Round 23,21/02/,Greuther Furth,Arminia Bielefeld,2,1,0,4.14,3.84,1.82,g_1_YyXzLkeC,1.7,1.12
football,2 Bundesliga,Round 23,22/02/,Hannover,SG Dynamo Dresden,0,0,1,1.51,4.54,5.81,g_1_WCzKOXem,0.64,0.44
football,2 Bundesliga,Round 23,22/02/,Paderborn,Hertha Berlin,5,2,0,2.28,3.54,3.03,g_1_KY616jtJ,3.47,1.15
football,2 Bundesliga,Round 23,22/02/,Preussen Munster,Kaiserslautern,2,3,2,2.48,3.29,2.9,g_1_pG0gwXAt,1.53,3.8
football,2 Bundesliga,Round 24,01/03/,Greuther Furth,Schalke,1,1,1,4.66,3.98,1.7,g_1_8IDqllPb,0.67,1.81
football,2 Bundesliga,Round 24,28/02/,Arminia Bielefeld,Hannover,0,1,2,2.78,3.77,2.34,g_1_KErPTJwp,1.5,1.34
football,2 Bundesliga,Round 24,28/02/,Holstein Kiel,Elversberg,1,1,1,3.26,3.72,2.1,g_1_ht41yBug,1.05,0.94
football,2 Bundesliga,Round 24,28/02/,Kaiserslautern,Paderborn,1,2,2,3.48,3.73,2.02,g_1_dvpRV69U,0.39,2.81
football,2 Bundesliga,Round 24,28/02/,Dusseldorf,Bochum,2,1,0,2.17,3.84,3.02,g_1_0CjIXSvI,1.5,1.36
football,2 Bundesliga,Round 24,28/02/,SG Dynamo Dresden,Darmstadt,3,1,0,2.53,3.56,2.66,g_1_SvnXRc8d,1.95,0.97
football,2 Bundesliga,Round 29,11/04/,Dusseldorf,Holstein Kiel,1,2,2,2.11,3.61,3.31,g_1_WQN9YNs2,0.0,0.0
football,2 Bundesliga,Round 29,11/04/,Karlsruher SC,Arminia Bielefeld,4,1,0,0.0,0.0,0.0,g_1_CM0ddRZ8,0.0,0.0
football,2 Bundesliga,Round 28,05/04/,Braunschweig,Nurnberg,1,1,1,2.77,3.62,2.41,g_1_xUTRN6Tq,1.62,1.53
football,2 Bundesliga,Round 28,05/04/,Greuther Furth,Paderborn,0,2,2,4.22,3.81,1.81,g_1_CnpmVlyA,1.4,1.68
football,2 Bundesliga,Round 28,05/04/,Hannover,Elversberg,1,1,1,2.28,3.54,3.03,g_1_vZouXA6c,0.94,1.16
football,2 Bundesliga,Round 28,05/04/,Holstein Kiel,Preussen Munster,0,0,1,2.04,3.67,3.46,g_1_hxUDGkMG,0.77,0.96
football,2 Bundesliga,Round 28,05/04/,Schalke,Karlsruher SC,1,0,0,1.5,4.55,6.07,g_1_8EwdTS5M,2.2,0.27
football,2 Bundesliga,Round 28,05/04/,SG Dynamo Dresden,Hertha Berlin,0,1,2,2.58,3.63,2.58,g_1_QkAMqlj3,2.22,1.34
football,2 Bundesliga,Round 28,04/04/,Arminia Bielefeld,Darmstadt,2,1,0,2.43,3.79,2.65,g_1_bqIzMpbd,2.28,0.28
football,2 Bundesliga,Round 28,04/04/,Kaiserslautern,Dusseldorf,3,0,0,2.71,3.72,2.41,g_1_OQ3h97Ej,3.01,0.46
football,2 Bundesliga,Round 28,04/04/,Magdeburg,Bochum,4,1,0,2.26,3.64,2.99,g_1_EiIMETjT,2.31,1.32
football,2 Bundesliga,Round 27,22/03/,Bochum,Holstein Kiel,2,3,2,1.77,3.85,4.38,g_1_6mS32a16,1.07,2.06
football,2 Bundesliga,Round 27,22/03/,Dusseldorf,Hertha Berlin,2,5,2,2.54,3.54,2.65,g_1_OrcO5Y7b,1.22,2.63
football,2 Bundesliga,Round 27,22/03/,Preussen Munster,Magdeburg,1,3,2,2.99,3.64,2.26,g_1_pCQ5IBi4,1.82,2.29
football,2 Bundesliga,Round 27,22/03/,Darmstadt,Schalke,1,1,1,2.58,3.34,2.74,g_1_lpXdKXMi,1.36,2.56
football,2 Bundesliga,Round 27,21/03/,Elversberg,Arminia Bielefeld,3,1,0,0.0,0.0,0.0,g_1_v1QB0wWI,0.0,0.0
football,2 Bundesliga,Round 27,21/03/,Nurnberg,Kaiserslautern,3,0,0,0.0,0.0,0.0,g_1_djpBdUUp,2.94,0.6
football,2 Bundesliga,Round 27,21/03/,Paderborn,SG Dynamo Dresden,2,1,0,1.78,3.81,4.4,g_1_GIgG7fwn,2.62,1.32
football,2 Bundesliga,Round 27,21/03/,Hannover,Braunschweig,1,0,0,1.62,4.04,5.31,g_1_hOlu2j7N,1.13,1.47
football,2 Bundesliga,Round 27,21/03/,Karlsruher SC,Greuther Furth,3,1,0,0.0,0.0,0.0,g_1_pboX3CxB,2.99,1.41
football,2 Bundesliga,Round 26,15/03/,Kaiserslautern,Karlsruher SC,3,0,0,2.02,3.74,3.44,g_1_4KTtc4PQ,2.58,1.24
football,2 Bundesliga,Round 26,15/03/,Schalke,Hannover,2,2,1,2.08,3.78,3.26,g_1_hp2Um0nD,1.3,2.6
football,2 Bundesliga,Round 26,15/03/,SG Dynamo Dresden,Preussen Munster,6,0,0,2.14,3.3,3.56,g_1_ALYf4LWg,2.94,0.54
football,2 Bundesliga,Round 26,15/03/,Hertha Berlin,Bochum,1,1,1,2.18,3.64,3.14,g_1_O4ADirml,1.51,0.56
football,2 Bundesliga,Round 26,14/03/,Arminia Bielefeld,Paderborn,2,2,1,3.07,3.55,2.25,g_1_2eVn6s2s,3.46,0.73
football,2 Bundesliga,Round 26,14/03/,Braunschweig,Dusseldorf,1,0,0,2.94,3.44,2.38,g_1_INgGB3vK,1.67,0.4
football,2 Bundesliga,Round 26,14/03/,Holstein Kiel,Nurnberg,2,3,2,2.35,3.4,3.0,g_1_lUjkiEy8,3.27,1.22
football,2 Bundesliga,Round 26,14/03/,Greuther Furth,Elversberg,2,0,0,4.53,4.03,1.71,g_1_dI8LkMH0,1.06,1.82
football,2 Bundesliga,Round 26,14/03/,Magdeburg,Darmstadt,1,1,1,2.28,3.84,2.83,g_1_WhGZbQfE,1.48,0.61
football,2 Bundesliga,Round 25,08/03/,Hannover,Greuther Furth,1,2,2,1.36,5.31,7.71,g_1_S0N7vyh2,2.05,1.06
football,2 Bundesliga,Round 25,08/03/,Karlsruher SC,SG Dynamo Dresden,3,3,1,3.06,3.46,2.29,g_1_6oZbtcNk,3.42,1.67
football,2 Bundesliga,Round 25,08/03/,Preussen Munster,Hertha Berlin,1,2,2,2.82,3.63,2.37,g_1_t4msgz7e,0.61,1.85
football,2 Bundesliga,Round 25,08/03/,Bochum,Kaiserslautern,3,2,0,1.76,3.9,4.12,g_1_rmUJk103,2.6,1.74
football,2 Bundesliga,Round 25,07/03/,Darmstadt,Holstein Kiel,2,0,0,1.89,3.81,3.85,g_1_l6820IEL,2.08,0.79
football,2 Bundesliga,Round 25,07/03/,Nurnberg,Dusseldorf,0,1,2,2.33,3.54,2.93,g_1_f7Fg2vp9,0.64,2.42
football,2 Bundesliga,Round 25,07/03/,Paderborn,Braunschweig,1,1,1,0.0,0.0,0.0,g_1_z3rToJaS,0.0,0.0
football,2 Bundesliga,Round 25,07/03/,Elversberg,Magdeburg,1,0,0,0.0,0.0,0.0,g_1_G0SRmuVF,1.61,1.05
football,2 Bundesliga,Round 25,07/03/,Schalke,Arminia Bielefeld,1,0,0,1.89,3.54,4.16,g_1_pxfYfdxq,2.28,0.9
football,2 Bundesliga,Round 24,01/03/,Braunschweig,Preussen Munster,1,2,2,2.55,3.37,2.75,g_1_0QVjnSgB,1.34,0.7
football,2 Bundesliga,Round 24,01/03/,Hertha Berlin,Nurnberg,2,1,0,2.18,3.5,3.25,g_1_CjKzjAfn,0.86,0.88
football,2 Bundesliga,Round 24,01/03/,Magdeburg,Karlsruher SC,1,3,2,1.77,4.23,4.02,g_1_EehAZlA5,2.78,1.08
