sports,league,round,date,home team,away team,home team total goal,away team total goal,result,match_id,odds_1,odds_x,odds_2,home_xg,away_xg
football,Ligue 1,Round 20,02/02/,Strasbourg,PSG,1,2,2,g_1_AovUO9KD,5.42,4.41,1.62,2.31,1.34
football,Ligue 1,Round 20,02/02/,Angers,Metz,1,0,0,g_1_8tr8yVJP,2.21,3.34,3.59,1.5,0.45
football,Ligue 1,Round 20,02/02/,Nice,Brest,2,2,1,g_1_GneMDRRI,2.3,3.37,3.37,1.2,1.67
football,Ligue 1,Round 20,02/02/,Toulouse,Auxerre,0,0,1,g_1_MPJQOizK,1.8,3.59,5.13,0.7,0.91
football,Ligue 1,Round 20,01/02/,Lyon,Lille,1,0,0,g_1_xYuMQVk1,2.2,3.57,3.37,0.53,0.53
football,Ligue 1,Round 20,01/02/,Monaco,Rennes,4,0,0,g_1_Cfb5H9Sg,1.98,4.07,3.56,2.21,0.39
football,Ligue 1,Round 20,01/02/,Lorient,Nantes,2,1,0,g_1_juAdJVcs,1.94,3.47,4.42,0.52,1.42
football,Ligue 1,Round 20,01/02/,Paris FC,Marseille,2,2,1,g_1_t6nDSiLl,4.45,4.0,1.8,1.52,2.62
football,Ligue 1,Round 20,31/01/,Lens,Le Havre,1,0,0,g_1_KK1DFmc6,1.48,4.65,7.07,2.08,0.54
football,Ligue 1,Round 19,26/01/,Lille,Strasbourg,1,4,2,g_1_dt9WJNxH,2.46,3.28,3.13,1.89,3.19
football,Ligue 1,Round 19,26/01/,Brest,Toulouse,0,2,2,g_1_nRF3CuVj,3.01,3.01,2.73,0.99,0.36
football,Ligue 1,Round 19,26/01/,Metz,Lyon,2,5,2,g_1_CSkxRvpp,5.73,3.84,1.68,1.3,2.59
football,Ligue 1,Round 19,26/01/,Paris FC,Angers,0,0,1,g_1_SMhjzqNc,1.92,3.33,4.79,0.8,0.65
football,Ligue 1,Round 19,25/01/,Nantes,Nice,1,4,2,g_1_z1yXnM63,2.76,3.38,2.69,1.59,1.12
football,Ligue 1,Round 19,25/01/,Marseille,Lens,3,1,0,g_1_dGPuo0yG,2.04,3.9,3.51,1.0,1.0
football,Ligue 1,Round 19,25/01/,Le Havre,Monaco,0,0,1,g_1_8fqoPIEd,4.12,4.02,1.86,0.25,0.49
football,Ligue 1,Round 19,25/01/,Rennes,Lorient,0,2,2,g_1_zmdbYMiA,1.86,3.76,4.4,1.76,1.3
football,Ligue 1,Round 19,24/01/,Auxerre,PSG,0,1,2,g_1_GrPXH17T,8.66,5.09,1.39,0.33,2.22
football,Ligue 1,Round 18,19/01/,Lyon,Brest,2,1,0,g_1_tpgYASgn,1.66,3.96,5.67,1.98,0.68
football,Ligue 1,Round 18,19/01/,Nantes,Paris FC,1,2,2,g_1_GMmc5ONN,2.75,3.16,2.85,0.35,0.82
football,Ligue 1,Round 18,19/01/,Rennes,Le Havre,1,1,1,g_1_UiAGhovI,1.66,4.31,5.13,2.35,0.75
football,Ligue 1,Round 18,18/01/,Strasbourg,Metz,2,1,0,g_1_2JNNjP8U,1.46,4.82,7.1,1.09,1.08
football,Ligue 1,Round 18,18/01/,Angers,Marseille,2,5,2,g_1_OSAOLq84,5.93,4.3,1.59,0.94,2.84
football,Ligue 1,Round 18,18/01/,Toulouse,Nice,5,1,0,g_1_APpk7pgB,2.03,3.68,3.98,1.85,1.99
football,Ligue 1,Round 18,18/01/,Lens,Auxerre,1,0,0,g_1_Ecit96Ob,1.51,4.38,7.14,2.66,0.56
football,Ligue 1,Round 18,17/01/,PSG,Lille,3,0,0,g_1_S0HFN5wh,1.3,6.52,9.39,1.41,1.14
football,Ligue 1,Round 18,17/01/,Monaco,Lorient,1,3,2,g_1_0fPTa2oo,1.66,4.31,5.13,1.24,1.37
football,Ligue 1,Round 17,05/01/,PSG,Paris FC,2,1,0,g_1_Kfxp2bBE,1.14,9.53,21.0,1.72,1.02
football,Ligue 1,Round 17,05/01/,Brest,Auxerre,2,0,0,g_1_4pPjbkAt,1.94,3.47,4.42,1.87,0.74
football,Ligue 1,Round 17,05/01/,Le Havre,Angers,2,1,0,g_1_KIKWhfY0,2.43,3.28,3.18,1.02,0.56
football,Ligue 1,Round 17,05/01/,Lorient,Metz,1,1,1,g_1_EHDuiY2D,1.88,3.76,4.27,1.44,0.41
football,Ligue 1,Round 17,04/01/,Marseille2,Nantes,0,2,2,g_1_8xM7f795,1.27,6.72,10.8,0.75,3.63
football,Ligue 1,Round 17,04/01/,Lille,Rennes,0,2,2,g_1_ChHOfG3l,1.74,4.03,4.79,0.85,1.57
football,Ligue 1,Round 17,04/01/,Nice,Strasbourg,1,1,1,g_1_tCX4veJ7,3.19,3.5,2.32,2.75,1.35
football,Ligue 1,Round 17,04/01/,Monaco,Lyon,1,3,2,g_1_SKuh0xtR,2.09,3.81,3.46,0.68,1.39
football,Ligue 1,Round 17,03/01/,Toulouse,Lens,0,3,2,g_1_0CIadTvg,2.79,3.27,2.73,0.66,1.62
football,Ligue 1,Round 16,15/12/,Marseille,Monaco,1,0,0,g_1_8bZdtHle,2.04,3.6,3.83,1.78,2.21
football,Ligue 1,Round 16,15/12/,Auxerre2,Lille2,3,4,2,g_1_GnFqZasS,4.83,3.37,1.9,2.97,0.52
football,Ligue 1,Round 16,15/12/,Lens,Nice,2,0,0,g_1_CWulrwKr,1.63,4.58,5.04,1.65,0.77
football,Ligue 1,Round 16,15/12/,Strasbourg,Lorient,0,0,1,g_1_KY09kLR8,1.81,3.93,4.48,0.69,0.53
football,Ligue 1,Round 16,14/12/,Lyon,Le Havre,1,0,0,g_1_8pfORHZ1,1.65,4.33,5.16,2.56,1.3
football,Ligue 1,Round 16,14/12/,Paris FC,Toulouse,0,3,2,g_1_KKLzyMCF,2.66,3.25,2.88,0.46,2.53
football,Ligue 1,Round 16,14/12/,Metz,PSG,2,3,2,g_1_tlkImadL,9.67,6.63,1.29,0.62,1.85
football,Ligue 1,Round 16,14/12/,Rennes,Brest,3,1,0,g_1_CI0FTw5k,1.89,3.88,4.09,2.22,0.82
football,Ligue 1,Round 16,13/12/,Angers,Nantes,4,1,0,g_1_Y3NSxrr3,2.2,3.28,3.68,2.39,0.35
football,Ligue 1,Round 15,08/12/,Lorient,Lyon,1,0,0,g_1_Qc01MMcM,4.06,3.46,2.02,2.57,0.44
football,Ligue 1,Round 15,08/12/,Auxerre,Metz,3,1,0,g_1_Cj4QK9MH,2.06,3.5,3.86,1.94,0.55
football,Ligue 1,Round 15,08/12/,Le Havre,Paris FC,0,0,1,g_1_4Q0IMVi5,2.95,3.15,2.67,1.84,1.23
football,Ligue 1,Round 15,07/12/,Nice,Angers,0,1,2,g_1_bo9pQ4bc,1.78,3.78,4.85,1.31,0.83
football,Ligue 1,Round 15,07/12/,PSG,Rennes,5,0,0,g_1_h8ptFvjd,1.33,6.39,8.18,2.22,0.24
football,Ligue 1,Round 15,07/12/,Toulouse,Strasbourg,1,0,0,g_1_prsYG0Lq,2.61,3.37,2.86,0.5,0.06
football,Ligue 1,Round 15,07/12/,Nantes,Lens,1,2,2,g_1_WvHb216j,5.12,4.0,1.71,1.2,2.3
football,Ligue 1,Round 15,06/12/,Lille,Marseille,1,0,0,g_1_bDVHOiNh,2.52,3.53,2.86,0.35,0.53
football,Ligue 1,Round 15,06/12/,Brest,Monaco,1,0,0,g_1_hp2gOrT9,3.42,3.93,2.07,1.53,0.6
football,Ligue 1,Round 14,01/12/,Lyon,Nantes,3,0,0,g_1_G6a3D6cf,1.46,4.63,7.71,2.34,0.86
football,Ligue 1,Round 14,01/12/,Angers,Lens,1,2,2,g_1_bkiK9OdJ,4.83,4.07,1.73,1.16,2.05
football,Ligue 1,Round 14,01/12/,Le Havre,Lille,0,1,2,g_1_jqv6XRlQ,4.85,3.78,1.78,1.18,1.62
football,Ligue 1,Round 14,01/12/,Lorient,Nice,3,1,0,g_1_xtCgONBC,2.46,3.48,2.97,2.38,0.82
football,Ligue 1,Round 14,30/11/,Strasbourg,Brest,1,2,2,g_1_GQNpQqs0,1.83,3.87,4.41,0.8,1.05
football,Ligue 1,Round 14,30/11/,Marseille,Toulouse,2,2,1,g_1_QaX9QDht,1.69,4.04,5.23,1.8,0.7
football,Ligue 1,Round 14,30/11/,Paris FC,Auxerre,1,1,1,g_1_2NcBBpS6,1.9,3.59,4.44,1.8,1.11
football,Ligue 1,Round 14,30/11/,Monaco,PSG,1,0,0,g_1_p6F1M1tP,4.73,4.31,1.7,0.52,1.33
football,Ligue 1,Round 14,29/11/,Metz,Rennes,0,1,2,g_1_ATKxS5Cm,4.14,3.94,1.86,1.02,0.78
football,Ligue 1,Round 13,24/11/,Lille,Paris FC,4,2,0,g_1_zmvUb7r1,1.71,4.0,5.12,4.03,1.52
football,Ligue 1,Round 13,24/11/,Brest,Metz,3,2,0,g_1_fwWL0TDl,1.9,3.85,4.1,3.12,1.05
football,Ligue 1,Round 13,24/11/,Nantes,Lorient,1,1,1,g_1_2uis8BLE,3.06,3.37,2.45,0.84,0.32
football,Ligue 1,Round 13,24/11/,Toulouse,Angers,0,1,2,g_1_Ofuj6kjR,1.73,3.66,5.59,1.98,0.42
football,Ligue 1,Round 13,23/11/,Auxerre,Lyon,0,0,1,g_1_80xxcoDD,4.2,3.58,1.94,2.08,1.57
football,Ligue 1,Round 13,23/11/,PSG,Le Havre,3,0,0,g_1_fiBfFSSs,1.24,7.0,12.5,3.46,1.19
football,Ligue 1,Round 13,23/11/,Rennes,Monaco,4,1,0,g_1_zZbep8T7,2.4,3.78,2.86,3.69,1.33
football,Ligue 1,Round 13,23/11/,Lens,Strasbourg,1,0,0,g_1_GWrfnUbe,2.18,3.76,3.26,1.92,0.45
football,Ligue 1,Round 13,22/11/,Nice,Marseille,1,5,2,g_1_O8KOKl5K,4.02,3.78,1.93,1.19,2.86
football,Ligue 1,Round 12,10/11/,Lyon,PSG,2,3,2,g_1_6ZANesWi,5.88,4.19,1.61,0.68,1.42
football,Ligue 1,Round 12,10/11/,Angers,Auxerre,2,0,0,g_1_zF2vhaVG,2.62,3.08,3.08,0.66,0.7
football,Ligue 1,Round 12,10/11/,Metz,Nice,2,1,0,g_1_214WgL04,3.07,3.69,2.3,1.58,0.95
football,Ligue 1,Round 12,10/11/,Strasbourg,Lille,2,0,0,g_1_rJpnljUr,2.65,3.82,2.55,1.08,0.28
football,Ligue 1,Round 12,09/11/,Lorient,Toulouse,1,1,1,g_1_thP58KFc,3.16,3.37,2.4,1.36,1.31
