sports,league,round,date,home team,away team,home team total goal,away team total goal,result,odds_1,odds_x,odds_2,match_id,home_xg,away_xg
football,Bundesliga,Round 9,01/11/,Heidenheim,Eintracht Frankfurt,1,1,1,4.37,4.15,1.78,g_1_bcF7HdAm,0.85,0.96
football,Bundesliga,Round 9,01/11/,Mainz,Werder Bremen,1,1,1,1.96,3.83,3.84,g_1_rBY1Au3K,1.42,1.04
football,Bundesliga,Round 9,01/11/,RB Leipzig,Stuttgart,3,1,0,2.14,3.86,3.3,g_1_vsKX4JQs,2.09,1.49
football,Bundesliga,Round 9,01/11/,St. Pauli,B. Monchengladbach,0,4,2,2.34,3.47,3.16,g_1_ttZzNInQ,0.88,2.32
football,Bundesliga,Round 9,01/11/,Union Berlin,Freiburg,0,0,1,2.66,3.27,2.86,g_1_EZtkaFfJ,1.16,1.17
football,Bundesliga,Round 9,01/11/,Augsburg,Dortmund,0,1,2,5.72,4.48,1.58,g_1_hKht1yQ6,0.83,0.32
football,Bundesliga,Round 8,27/10/,Stuttgart,Mainz,2,1,0,2.17,3.51,3.51,g_1_6VjWno5d,1.95,1.45
football,Bundesliga,Round 8,26/10/,Bayer Leverkusen,Freiburg,2,0,0,1.99,3.79,3.77,g_1_WlKzbBDc,1.71,0.72
football,Bundesliga,Round 8,26/10/,Dortmund,FC Koln,1,0,0,1.4,5.38,7.69,g_1_0UBifTCM,1.9,0.39
football,Bundesliga,Round 8,25/10/,Augsburg,RB Leipzig,0,6,2,3.28,4.0,2.1,g_1_fiXQ8SRF,0.73,2.77
football,Bundesliga,Round 8,25/10/,B. Monchengladbach,Bayern Munich,0,3,2,11.9,7.2,1.24,g_1_bPwIAlc3,0.79,3.98
football,Bundesliga,Round 8,25/10/,Eintracht Frankfurt,St. Pauli,2,0,0,1.7,4.45,4.62,g_1_vFNrdkrA,2.27,0.39
football,Bundesliga,Round 8,25/10/,Hamburger SV,Wolfsburg,0,1,2,2.25,3.68,3.17,g_1_Kxm7lbt1,2.77,0.37
football,Bundesliga,Round 8,25/10/,Hoffenheim,Heidenheim,3,1,0,1.6,4.58,5.34,g_1_bNbbjKBl,2.37,1.11
football,Bundesliga,Round 8,25/10/,Werder Bremen,Union Berlin,1,0,0,2.35,3.58,3.07,g_1_A3cNl7zp,0.95,0.59
football,Bundesliga,Round 7,20/10/,St. Pauli,Hoffenheim,0,3,2,2.82,3.49,2.57,g_1_v1rAsjTG,0.99,2.34
football,Bundesliga,Round 7,19/10/,Freiburg,Eintracht Frankfurt,2,2,1,2.5,3.67,2.79,g_1_StczVCqB,1.14,0.89
football,Bundesliga,Round 7,19/10/,Bayern Munich,Dortmund,2,1,0,1.4,5.64,7.18,g_1_WE3RWYEb,2.48,1.58
football,Bundesliga,Round 7,18/10/,FC Koln,Augsburg,1,1,1,2.05,3.9,3.49,g_1_Gtxlz8Lj,0.58,1.12
football,Bundesliga,Round 7,18/10/,Heidenheim,Werder Bremen,2,2,1,2.72,3.52,2.64,g_1_KAjIuUcT,3.26,1.3
football,Bundesliga,Round 7,18/10/,Mainz,Bayer Leverkusen,3,4,2,2.63,3.59,2.69,g_1_0ferTjEN,1.66,3.48
football,Bundesliga,Round 7,18/10/,RB Leipzig,Hamburger SV,2,1,0,1.49,5.12,6.15,g_1_rFb7NUyo,1.06,1.53
football,Bundesliga,Round 7,18/10/,Wolfsburg,Stuttgart,0,3,2,2.95,3.6,2.42,g_1_ALjgoYTi,0.32,1.9
football,Bundesliga,Round 7,18/10/,Union Berlin,B. Monchengladbach,3,1,0,2.31,3.34,3.34,g_1_Wzu2qCb4,1.23,0.63
football,Bundesliga,Round 6,06/10/,B. Monchengladbach,Freiburg,0,0,1,2.78,3.34,2.7,g_1_IBwhIZa5,0.58,0.7
football,Bundesliga,Round 6,06/10/,Hamburger SV,Mainz,4,0,0,3.17,3.83,2.2,g_1_Ol0JYfpn,1.91,0.67
football,Bundesliga,Round 6,05/10/,Stuttgart,Heidenheim,1,0,0,1.42,5.13,7.7,g_1_pbupKeVh,0.99,0.37
football,Bundesliga,Round 6,05/10/,Eintracht Frankfurt,Bayern Munich,0,3,2,8.2,5.91,1.35,g_1_xzXHGMO0,0.32,1.72
football,Bundesliga,Round 6,04/10/,Augsburg,Wolfsburg,3,1,0,2.56,3.58,2.77,g_1_EwX0GDUH,1.71,1.18
football,Bundesliga,Round 6,04/10/,Bayer Leverkusen,Union Berlin,2,0,0,1.73,4.07,4.83,g_1_U9T9Irfl,2.88,0.74
football,Bundesliga,Round 6,04/10/,Dortmund,RB Leipzig,1,1,1,1.7,4.83,4.27,g_1_bkLQE0gD,0.9,1.09
