sports,league,round,date,home team,away team,home team total goal,away team total goal,result,match_id,odds_1,odds_x,odds_2,home_xg,away_xg
football,Eredivisie 2022 2023,Regular Season,12/06/,FC Emmen,Almere CityWinner,1,2,2,g_1_zJYnE35E,1.95,3.74,3.7,0.0,0.0
football,Eredivisie 2022 2023,Regular Season,11/06/,TwenteWinner,Sparta Rotterdam,1,0,0,g_1_EBKsnokf,1.42,5.13,7.64,1.93,0.47
football,Eredivisie 2022 2023,Regular Season,09/06/,Sparta Rotterdam,Twente,1,1,1,g_1_zLLwmRZm,4.43,3.83,1.84,1.23,1.39
football,Eredivisie 2022 2023,Regular Season,07/06/,Almere City,FC Emmen,2,0,0,g_1_OrVrFqj8,2.36,3.32,3.07,3.16,0.73
football,Eredivisie 2022 2023,Regular Season,05/06/,Sparta RotterdamAdvancing to next round,Utrecht,1,1,1,g_1_Y9x2Jrap,2.9,3.58,2.46,2.96,1.18
football,Eredivisie 2022 2023,Regular Season,04/06/,TwenteAdvancing to next round,Heerenveen,4,0,0,g_1_jyQQH5ps,1.41,5.6,7.04,3.94,0.96
football,Eredivisie 2022 2023,Regular Season,04/06/,FC EmmenAdvancing to next round,NAC Breda,2,0,0,g_1_SEnv4e6h,2.0,3.64,3.64,0.83,0.37
football,Eredivisie 2022 2023,Regular Season,03/06/,Almere CityAdvancing to next round,Venlo,2,1,0,g_1_KffNiLPk,1.7,3.94,4.82,4.58,1.18
football,Eredivisie 2022 2023,Regular Season,02/06/,Utrecht,Sparta Rotterdam,1,2,2,g_1_tEEYzBUH,1.87,3.82,4.28,2.77,1.35
football,Eredivisie 2022 2023,Regular Season,02/06/,Heerenveen,Twente,1,2,2,g_1_YewaMoxQ,3.84,3.84,1.96,0.27,1.98
football,Eredivisie 2022 2023,Regular Season,01/06/,NAC Breda,FC Emmen,1,2,2,g_1_Yimz5yin,2.65,3.38,2.64,0.9,1.44
football,Eredivisie 2022 2023,Regular Season,31/05/,Venlo,Almere City,1,1,1,g_1_6ijJh1Aq,3.11,3.3,2.27,0.69,0.44
football,Eredivisie 2022 2023,Round 34,28/05/,AZ Alkmaar,PSV,1,2,2,g_1_ITGeSMDl,2.41,3.64,2.94,1.59,0.86
football,Eredivisie 2022 2023,Round 34,28/05/,Cambuur,Waalwijk,4,0,0,g_1_0h60RtTf,3.29,3.91,2.13,2.87,1.22
football,Eredivisie 2022 2023,Round 34,28/05/,FC Volendam,Excelsior,3,2,0,g_1_IsdUtMSs,1.73,4.81,4.1,2.42,1.59
football,Eredivisie 2022 2023,Round 34,28/05/,Feyenoord,Vitesse,0,1,2,g_1_EeA4Q0r1,1.38,5.95,7.15,1.68,1.74
football,Eredivisie 2022 2023,Round 34,28/05/,Groningen,Sparta Rotterdam,0,5,2,g_1_n98COvDD,3.38,3.68,2.16,0.45,4.79
football,Eredivisie 2022 2023,Round 34,28/05/,Heerenveen,G.A. Eagles,2,0,0,g_1_OQiemOkE,2.01,3.85,3.67,1.4,1.22
football,Eredivisie 2022 2023,Round 34,28/05/,Sittard,Nijmegen,1,1,1,g_1_8I98PKc7,2.64,3.86,2.54,1.45,3.17
football,Eredivisie 2022 2023,Round 34,28/05/,Twente,Ajax,3,1,0,g_1_2Hjanr5K,3.35,4.27,2.01,1.56,2.56
football,Eredivisie 2022 2023,Round 34,28/05/,Utrecht,FC Emmen,3,2,0,g_1_dvj3o2KQ,1.33,6.17,8.73,2.96,1.19
football,Eredivisie 2022 2023,Round 34,28/05/,Maastricht,NAC BredaAdvancing to next round,1,4,2,g_1_fXr6of1j,3.03,3.72,2.22,1.58,1.06
football,Eredivisie 2022 2023,Round 34,27/05/,Willem II,VenloAdvancing to next round,2,2,1,g_1_SISP5On5,1.53,4.44,5.8,0.9,0.71
football,Eredivisie 2022 2023,Round 34,27/05/,Almere CityAdvancing to next round,Eindhoven FC,3,1,0,g_1_OpMY32HH,1.69,4.04,4.76,1.92,1.07
football,Eredivisie 2022 2023,Round 34,24/05/,NAC Breda,Maastricht,1,0,0,g_1_0Aq2nznp,1.48,4.7,6.2,1.56,0.23
football,Eredivisie 2022 2023,Round 34,24/05/,Venlo,Willem II,3,2,0,g_1_YeTL64Xb,3.78,3.44,2.02,2.21,1.38
football,Eredivisie 2022 2023,Round 34,23/05/,Eindhoven FC,Almere City,1,0,0,g_1_69RT4r2B,2.65,3.2,2.65,0.49,0.86
football,Eredivisie 2022 2023,Round 33,21/05/,Ajax,Utrecht,3,1,0,g_1_nsYhVkUS,1.31,6.08,9.56,3.45,0.25
football,Eredivisie 2022 2023,Round 33,21/05/,Excelsior,Sittard,3,0,0,g_1_6REPPTij,1.94,3.87,3.87,2.08,0.71
football,Eredivisie 2022 2023,Round 33,21/05/,FC Emmen,Feyenoord,1,3,2,g_1_ljKKQ9xp,7.07,4.86,1.46,0.48,1.33
football,Eredivisie 2022 2023,Round 33,21/05/,G.A. Eagles,FC Volendam,3,0,0,g_1_pIDTOm7d,1.8,4.32,4.11,3.23,0.8
football,Eredivisie 2022 2023,Round 33,21/05/,Nijmegen,AZ Alkmaar,0,3,2,g_1_bL1BmXqc,4.88,4.08,1.72,0.9,1.55
football,Eredivisie 2022 2023,Round 33,21/05/,PSV,Heerenveen,3,3,1,g_1_CO5Fnia3,1.21,7.78,13.6,3.43,1.0
football,Eredivisie 2022 2023,Round 33,21/05/,Sparta Rotterdam,Cambuur,4,1,0,g_1_YwfOpVTF,0.0,0.0,0.0,1.32,2.31
football,Eredivisie 2022 2023,Round 33,21/05/,Vitesse,Groningen,6,0,0,g_1_vwIiT2br,1.47,4.57,7.62,1.61,0.66
football,Eredivisie 2022 2023,Round 33,21/05/,Waalwijk,Twente,0,5,2,g_1_fmeKoBE9,4.14,4.3,1.79,0.6,3.6
football,Eredivisie 2022 2023,Round 32,16/05/,Groningen,Ajax,2,3,2,g_1_ddesDj8p,10.5,6.5,1.25,0.94,2.85
football,Eredivisie 2022 2023,Round 32,15/05/,AZ Alkmaar,FC Emmen,5,1,0,g_1_vH8FHWaT,1.35,5.77,8.52,2.92,0.64
football,Eredivisie 2022 2023,Round 32,15/05/,PSV,Sittard,2,1,0,g_1_bLutYipA,1.17,9.59,14.9,2.09,0.49
football,Eredivisie 2022 2023,Round 32,14/05/,Feyenoord,G.A. Eagles,3,0,0,g_1_KUtxZXU3,1.19,8.89,12.8,1.76,1.53
football,Eredivisie 2022 2023,Round 32,14/05/,Vitesse,Cambuur,2,0,0,g_1_hKYlWVEM,1.29,6.27,10.8,1.19,0.98
football,Eredivisie 2022 2023,Round 32,14/05/,Utrecht,Waalwijk,2,0,0,g_1_C4wUzf0i,1.65,4.62,4.84,2.01,0.7
football,Eredivisie 2022 2023,Round 32,14/05/,Heerenveen,Excelsior,0,0,1,g_1_tpVpXBaG,1.58,5.17,4.88,0.52,1.25
football,Eredivisie 2022 2023,Round 32,14/05/,FC Volendam,Sparta Rotterdam,2,1,0,g_1_jexYZDFc,2.76,3.67,2.53,1.71,0.84
football,Eredivisie 2022 2023,Round 32,13/05/,Twente,Nijmegen,4,0,0,g_1_AaaoCANj,1.42,5.0,6.85,3.89,0.74
football,Eredivisie 2022 2023,Round 31,07/05/,Sittard,Vitesse,2,0,0,g_1_4OobNzWi,3.48,3.57,2.16,0.57,0.95
football,Eredivisie 2022 2023,Round 31,07/05/,Excelsior,Feyenoord,0,2,2,g_1_xIgCaXwo,9.12,7.6,1.26,0.7,1.15
football,Eredivisie 2022 2023,Round 31,07/05/,G.A. Eagles,Groningen,1,1,1,g_1_nmy3Mfob,1.64,4.29,5.36,1.76,1.5
football,Eredivisie 2022 2023,Round 31,07/05/,FC Emmen,Twente,0,3,2,g_1_QXnfOGGo,5.1,4.03,1.7,1.19,2.73
football,Eredivisie 2022 2023,Round 31,07/05/,Ajax,AZ Alkmaar,0,0,1,g_1_z97p4DVT,1.73,4.27,4.58,2.38,0.74
football,Eredivisie 2022 2023,Round 31,07/05/,Cambuur,Utrecht,0,3,2,g_1_Y3wFJhVG,4.24,4.37,1.77,0.48,2.1
football,Eredivisie 2022 2023,Round 31,07/05/,Nijmegen,Heerenveen,2,3,2,g_1_0ju7LE04,2.15,3.49,3.58,1.49,1.64
football,Eredivisie 2022 2023,Round 31,07/05/,Sparta Rotterdam,PSV,0,1,2,g_1_0Q9BICpN,5.7,4.54,1.53,0.54,3.66
football,Eredivisie 2022 2023,Round 31,06/05/,Waalwijk,FC Volendam,4,1,0,g_1_fDvBKYFA,1.94,4.04,3.48,1.48,1.04
football,Eredivisie 2022 2023,Round 30,25/04/,Groningen,Nijmegen,0,1,2,g_1_44JCBwXu,2.91,3.34,2.58,1.39,1.38
football,Eredivisie 2022 2023,Round 30,24/04/,AZ Alkmaar,Waalwijk,3,0,0,g_1_vsh6jf1U,1.37,5.6,8.16,1.78,0.47
football,Eredivisie 2022 2023,Round 30,23/04/,Feyenoord,Utrecht,3,1,0,g_1_jLLO8yHb,1.38,5.13,8.73,2.28,0.58
football,Eredivisie 2022 2023,Round 30,23/04/,G.A. Eagles,Sittard,2,0,0,g_1_8dGT7eW4,1.83,3.8,4.56,2.03,1.66
football,Eredivisie 2022 2023,Round 30,23/04/,PSV,Ajax,3,0,0,g_1_nmFX6FoB,2.1,3.88,3.38,2.58,0.57
football,Eredivisie 2022 2023,Round 30,23/04/,Twente,Sparta Rotterdam,3,3,1,g_1_I7NGAcnn,1.46,4.87,7.26,1.48,2.28
football,Eredivisie 2022 2023,Round 30,23/04/,Vitesse,Excelsior,0,0,1,g_1_hpIu5gGN,1.46,5.07,6.6,2.39,0.36
football,Eredivisie 2022 2023,Round 30,23/04/,Heerenveen,FC Emmen,2,3,2,g_1_tAEy6Z0H,1.73,3.67,5.53,2.62,2.58
football,Eredivisie 2022 2023,Round 30,22/04/,FC Volendam,Cambuur,2,0,0,g_1_CUMK9H1h,1.74,4.14,4.63,1.34,0.97
football,Eredivisie 2022 2023,Round 25,20/04/,G.A. Eagles,Waalwijk,3,2,0,g_1_EaOMVt2j,2.06,3.95,3.44,4.18,0.42
football,Eredivisie 2022 2023,Round 29,17/04/,Ajax,FC Emmen,3,1,0,g_1_jgo5FnYD,1.13,10.2,23.0,3.48,1.13
football,Eredivisie 2022 2023,Round 29,17/04/,Sittard,AZ Alkmaar,0,3,2,g_1_I71oeIna,4.88,4.08,1.72,0.57,1.13
football,Eredivisie 2022 2023,Round 29,16/04/,Cambuur,Feyenoord,0,3,2,g_1_hQgbhGWH,12.1,6.54,1.26,0.63,2.13
football,Eredivisie 2022 2023,Round 29,16/04/,FC Volendam,PSV,2,3,2,g_1_Op2sdbXh,8.66,7.21,1.29,2.02,2.01
football,Eredivisie 2022 2023,Round 29,16/04/,Utrecht,Twente,1,0,0,g_1_pf3wcvIn,3.38,3.69,2.15,0.45,1.14
football,Eredivisie 2022 2023,Round 29,16/04/,Nijmegen,Vitesse,1,4,2,g_1_WA5kfx25,2.19,3.6,3.17,1.41,2.34
football,Eredivisie 2022 2023,Round 29,16/04/,Sparta Rotterdam,Heerenveen,4,0,0,g_1_0jg2iznO,2.42,3.31,3.16,0.29,0.27
football,Eredivisie 2022 2023,Round 29,16/04/,Waalwijk,Groningen,2,1,0,g_1_EZffgdHB,1.9,3.69,4.3,2.55,0.79
football,Eredivisie 2022 2023,Round 29,15/04/,Excelsior,G.A. Eagles,2,1,0,g_1_SI8YcK2t,2.92,3.54,2.35,1.82,1.85
football,Eredivisie 2022 2023,Round 28,10/04/,Feyenoord,Waalwijk,5,1,0,g_1_IkjBg5Bf,1.19,8.68,13.3,2.49,0.59
football,Eredivisie 2022 2023,Round 28,09/04/,Ajax,Sittard,4,0,0,g_1_dI6S1T3E,1.15,10.7,14.4,2.58,0.39
football,Eredivisie 2022 2023,Round 28,09/04/,FC Emmen,Nijmegen,0,0,1,g_1_4rAz07YQ,3.0,3.33,2.52,1.58,2.18
football,Eredivisie 2022 2023,Round 28,09/04/,Twente,Cambuur,4,0,0,g_1_lGo7fodl,1.22,6.78,15.7,4.53,0.39
football,Eredivisie 2022 2023,Round 28,09/04/,Heerenveen,FC Volendam,2,1,0,g_1_v5vKiqt7,1.56,4.58,5.85,2.83,1.19
football,Eredivisie 2022 2023,Round 28,09/04/,AZ Alkmaar,Sparta Rotterdam,0,1,2,g_1_ju6W0mJK,1.59,4.45,5.64,1.84,0.76
football,Eredivisie 2022 2023,Round 28,09/04/,PSV,Excelsior,4,0,0,g_1_dtkFhPQ0,1.11,13.1,17.5,3.87,0.32
football,Eredivisie 2022 2023,Round 28,09/04/,Vitesse,G.A. Eagles,2,0,0,g_1_xjcNj3eD,2.12,3.38,3.81,2.52,0.53
football,Eredivisie 2022 2023,Round 28,08/04/,Groningen,Utrecht,1,2,2,g_1_APn3eRtr,3.11,3.6,2.22,0.42,2.17
