sports,league,round,date,home team,away team,home team total goal,away team total goal,result,match_id,odds_1,odds_x,odds_2,home_xg,away_xg
football,Laliga 2022 2023,Round 38,05/06/,Betis,Valencia,1,1,1,g_1_lx5qBKi8,2.78,3.39,2.66,0.61,1.28
football,Laliga 2022 2023,Round 38,05/06/,Celta Vigo,Barcelona,2,1,0,g_1_KQrS2dal,0.0,0.0,0.0,0.53,1.28
football,Laliga 2022 2023,Round 38,05/06/,Elche,Cadiz CF,1,1,1,g_1_vTbT0zU0,2.66,3.39,2.78,1.28,2.28
football,Laliga 2022 2023,Round 38,05/06/,Espanyol,Almeria,3,3,1,g_1_YkbXafq7,2.44,3.81,2.79,0.64,1.95
football,Laliga 2022 2023,Round 38,05/06/,Valladolid,Getafe,0,0,1,g_1_0x0P1GEf,2.0,3.33,4.34,0.86,0.42
football,Laliga 2022 2023,Round 38,05/06/,Mallorca,Rayo Vallecano,3,0,0,g_1_SS3mAv7E,3.26,3.27,2.39,1.49,1.26
football,Laliga 2022 2023,Round 38,05/06/,Osasuna,Girona,2,1,0,g_1_ng2yaEbD,2.06,3.75,3.6,2.23,1.06
football,Laliga 2022 2023,Round 38,05/06/,Real Madrid,Ath Bilbao,1,1,1,g_1_Ofcd8IyR,1.66,4.14,5.34,1.64,2.18
football,Laliga 2022 2023,Round 38,05/06/,Real Sociedad,Sevilla,2,1,0,g_1_Aigh9bMK,1.65,4.11,5.53,2.44,0.45
football,Laliga 2022 2023,Round 38,05/06/,Villarreal,Atl. Madrid,2,2,1,g_1_tzpO3xpr,2.86,3.84,2.38,1.58,1.71
football,Laliga 2022 2023,Round 37,29/05/,Almeria,Valladolid,0,0,1,g_1_SWJlkwVl,2.26,3.5,3.46,1.55,0.45
football,Laliga 2022 2023,Round 37,29/05/,Ath Bilbao,Elche,0,1,2,g_1_S8y2bs82,1.44,5.2,7.9,2.49,0.65
football,Laliga 2022 2023,Round 37,29/05/,Atl. Madrid,Real Sociedad,2,1,0,g_1_tCu6c1N8,2.33,3.16,3.7,0.74,1.19
football,Laliga 2022 2023,Round 37,29/05/,Barcelona,Mallorca,3,0,0,g_1_zZvAdLxF,1.28,6.85,11.5,3.63,0.09
football,Laliga 2022 2023,Round 37,29/05/,Cadiz CF,Celta Vigo,1,0,0,g_1_W0YIfa7R,2.62,3.07,3.24,1.88,0.62
football,Laliga 2022 2023,Round 37,29/05/,Getafe,Osasuna,2,1,0,g_1_EPwEeuhL,2.57,2.85,3.64,2.33,0.71
football,Laliga 2022 2023,Round 37,29/05/,Girona,Betis,1,2,2,g_1_v7Nhlcpe,2.0,3.76,4.0,1.19,2.23
football,Laliga 2022 2023,Round 37,29/05/,Rayo Vallecano,Villarreal,2,1,0,g_1_Y9KpjJFr,3.22,3.88,2.23,1.17,0.47
football,Laliga 2022 2023,Round 37,29/05/,Valencia,Espanyol,2,2,1,g_1_MVCcmHa1,2.12,3.64,3.7,2.35,0.75
football,Laliga 2022 2023,Round 37,28/05/,Sevilla,Real Madrid,1,2,2,g_1_0MB1nyF7,3.44,3.57,2.17,1.03,0.6
football,Laliga 2022 2023,Round 36,26/05/,Osasuna,Ath Bilbao,2,0,0,g_1_KpTZf81A,3.48,3.29,2.28,0.68,0.64
football,Laliga 2022 2023,Round 36,26/05/,Mallorca,Valencia,1,0,0,g_1_QNTVeln4,3.05,3.05,2.67,0.44,2.26
football,Laliga 2022 2023,Round 36,25/05/,Betis,Getafe,0,1,2,g_1_j5yJbj2o,2.33,3.13,3.76,1.22,0.53
football,Laliga 2022 2023,Round 36,25/05/,Espanyol,Atl. Madrid,3,3,1,g_1_YmXwfSGG,3.41,3.58,2.18,3.65,2.67
football,Laliga 2022 2023,Round 36,25/05/,Elche,Sevilla,1,1,1,g_1_nXURdUWc,3.67,3.58,2.09,1.39,0.77
football,Laliga 2022 2023,Round 36,25/05/,Real Madrid,Rayo Vallecano,2,1,0,g_1_nDbFzvGe,1.38,5.26,8.39,1.16,0.53
football,Laliga 2022 2023,Round 36,25/05/,Villarreal,Cadiz CF,2,0,0,g_1_hxpCyK0k,1.5,4.92,6.21,1.81,1.99
football,Laliga 2022 2023,Round 36,24/05/,Valladolid,Barcelona,3,1,0,g_1_Eoo8x0oq,4.1,3.85,1.9,2.5,1.5
football,Laliga 2022 2023,Round 36,24/05/,Celta Vigo,Girona,1,1,1,g_1_UezNcAHi,2.23,3.46,3.42,1.23,1.21
football,Laliga 2022 2023,Round 36,24/05/,Real Sociedad,Almeria,1,0,0,g_1_Q3cJZcV1,1.4,5.13,8.21,2.02,0.1
football,Laliga 2022 2023,Round 35,22/05/,Sevilla,Betis,0,0,1,g_1_tf80t9nH,0.0,0.0,0.0,1.05,0.11
football,Laliga 2022 2023,Round 35,22/05/,Valencia,Real Madrid,1,0,0,g_1_x2myz7Pp,3.67,3.57,2.09,1.08,1.57
football,Laliga 2022 2023,Round 35,21/05/,Atl. Madrid,Osasuna,3,0,0,g_1_ruCuoXXo,1.5,4.55,6.99,1.92,0.67
football,Laliga 2022 2023,Round 35,21/05/,Rayo Vallecano,Espanyol,1,2,2,g_1_29d9vmHT,1.82,3.72,4.76,1.66,1.41
football,Laliga 2022 2023,Round 35,21/05/,Barcelona,Real Sociedad,1,2,2,g_1_x2Bqpimh,1.7,3.84,5.56,1.61,1.69
football,Laliga 2022 2023,Round 35,21/05/,Almeria,Mallorca,3,0,0,g_1_YT4hrVH4,2.4,3.33,3.19,1.38,0.69
football,Laliga 2022 2023,Round 35,21/05/,Getafe,Elche,1,1,1,g_1_Kp74uT1N,1.7,3.59,6.16,1.36,1.56
