sports,league,round,date,home team,away team,home team total goal,away team total goal,result,match_id,odds_1,odds_x,odds_2,home_xg,away_xg
football,Champions League 2023 2024,Regular Season,02/06/,Dortmund,Real MadridWinner,0,2,2,g_1_hMwfbhsh,5.03,4.03,1.71,2.1,1.24
football,Champions League 2023 2024,Regular Season,09/05/,Real MadridAdvancing to next round,Bayern Munich,2,1,0,g_1_Uu0NBn8C,0.0,0.0,0.0,3.29,0.41
football,Champions League 2023 2024,Regular Season,08/05/,PSG,DortmundAdvancing to next round,0,1,2,g_1_OxQUhaIM,1.53,5.29,5.33,3.22,0.76
football,Champions League 2023 2024,Regular Season,02/05/,Dortmund,PSG,1,0,0,g_1_GCMMfLmA,2.98,3.69,2.36,1.21,1.45
football,Champions League 2023 2024,Regular Season,01/05/,Bayern Munich,Real Madrid,2,2,1,g_1_rP1FD8w0,2.31,3.8,2.99,1.7,2.08
football,Champions League 2023 2024,Regular Season,18/04/,Bayern MunichAdvancing to next round,Arsenal,1,0,0,g_1_EPyHMdqk,2.58,3.5,2.8,1.44,0.6
football,Champions League 2023 2024,Regular Season,18/04/,Manchester City,Real MadridAdvancing to next round,1,2,2,g_1_MmYCtIzL,1.64,4.45,5.13,2.59,1.43
football,Champions League 2023 2024,Regular Season,17/04/,Barcelona,PSGAdvancing to next round,1,4,2,g_1_zuQPKzE1,2.19,4.07,3.05,0.87,2.83
football,Champions League 2023 2024,Regular Season,17/04/,DortmundAdvancing to next round,Atl. Madrid,4,2,0,g_1_2oIBrv68,2.3,3.64,3.12,1.56,1.78
football,Champions League 2023 2024,Regular Season,11/04/,Atl. Madrid,Dortmund,2,1,0,g_1_lrUTJfT7,1.88,3.83,4.21,2.16,0.95
football,Champions League 2023 2024,Regular Season,11/04/,PSG,Barcelona,2,3,2,g_1_hGzLLGbe,2.06,3.9,3.48,1.23,1.78
