sports,league,round,date,home team,away team,home team total goal,away team total goal,result,match_id,odds_1,odds_x,odds_2,home_xg,away_xg
football,Serie B 2023 2024,Regular Season,03/06/,VeneziaWinner,Cremonese,1,0,0,g_1_z9aSsRyh,2.34,3.23,3.12,0.75,0.94
football,Serie B 2023 2024,Regular Season,31/05/,Cremonese,Venezia,0,0,1,g_1_827tKNqo,2.12,3.31,3.52,0.74,0.44
football,Serie B 2023 2024,Regular Season,26/05/,CremoneseAdvancing to next round,Catanzaro,4,1,0,g_1_YDCV64ho,1.71,3.78,4.78,1.69,0.61
football,Serie B 2023 2024,Regular Season,25/05/,VeneziaAdvancing to next round,Palermo,2,1,0,g_1_6HebQAYa,2.08,3.42,3.53,1.48,0.84
football,Serie B 2023 2024,Regular Season,24/05/,Ternana,BariWinner,0,3,2,g_1_j3CszWTa,2.69,2.86,2.98,0.43,0.93
football,Serie B 2023 2024,Regular Season,22/05/,Catanzaro,Cremonese,2,2,1,g_1_ETVbCQUN,3.31,3.01,2.36,2.68,1.37
football,Serie B 2023 2024,Regular Season,21/05/,Palermo,Venezia,0,1,2,g_1_bihjSW3m,2.55,3.1,2.9,0.79,0.39
football,Serie B 2023 2024,Regular Season,19/05/,CatanzaroAdvancing to next round,Brescia,4,2,0,g_1_ObaFWdN7,2.2,3.22,3.42,2.24,2.22
football,Serie B 2023 2024,Regular Season,18/05/,PalermoAdvancing to next round,Sampdoria,2,0,0,g_1_jo17YIhe,2.42,3.16,3.06,1.79,0.9
football,Serie B 2023 2024,Regular Season,17/05/,Bari,Ternana,1,1,1,g_1_UmOYyham,1.8,3.38,4.86,0.93,1.96
football,Serie B 2023 2024,Round 38,11/05/,Ascoli,Pisa,2,1,0,g_1_riIFPEUb,1.75,3.5,4.99,1.47,0.63
football,Serie B 2023 2024,Round 38,11/05/,Bari,Brescia,2,0,0,g_1_IuDwP19r,1.59,4.18,5.23,1.1,0.27
football,Serie B 2023 2024,Round 38,11/05/,Catanzaro,Sampdoria,1,3,2,g_1_QF7KOYq5,3.86,3.81,1.86,0.56,3.74
football,Serie B 2023 2024,Round 38,11/05/,Como,Cosenza,1,1,1,g_1_O0QNNhaB,1.29,5.94,8.9,2.32,0.69
football,Serie B 2023 2024,Round 38,11/05/,Cremonese,Cittadella,3,0,0,g_1_INPRMCEH,1.69,4.05,4.56,1.55,1.28
football,Serie B 2023 2024,Round 38,11/05/,FeralpiSalo,Ternana,0,1,2,g_1_dEOVLWTN,4.03,4.23,1.74,0.43,0.57
football,Serie B 2023 2024,Round 38,11/05/,Lecco,Modena,2,3,2,g_1_EkJzLjqU,3.1,3.31,2.3,1.04,1.49
football,Serie B 2023 2024,Round 38,11/05/,Reggiana,Parma,1,1,1,g_1_Gb52GAio,3.61,3.5,2.02,0.63,2.44
football,Serie B 2023 2024,Round 38,11/05/,Spezia,Venezia,2,1,0,g_1_U1gpufUo,2.22,3.62,3.02,2.74,0.82
football,Serie B 2023 2024,Round 38,11/05/,Sudtirol,Palermo,0,1,2,g_1_r5clvEqh,3.84,3.44,1.97,0.35,0.43
football,Serie B 2023 2024,Round 37,05/05/,Brescia,Lecco,4,1,0,g_1_GWQBTs1R,1.52,4.25,6.07,1.74,0.55
football,Serie B 2023 2024,Round 37,05/05/,Cittadella,Bari,1,1,1,g_1_QgWqCe0a,2.87,3.24,2.5,1.16,0.82
football,Serie B 2023 2024,Round 37,05/05/,Cosenza,Spezia,2,2,1,g_1_4pVmBFF5,3.0,3.0,2.55,0.55,3.52
football,Serie B 2023 2024,Round 37,05/05/,Modena,Como,0,0,1,g_1_pdnoAZUB,3.7,3.19,2.1,0.61,0.39
football,Serie B 2023 2024,Round 37,05/05/,Palermo,Ascoli,2,2,1,g_1_Onok9gpI,2.19,3.09,3.59,1.36,0.71
football,Serie B 2023 2024,Round 37,05/05/,Parma,Cremonese,1,1,1,g_1_I9pg8DaO,2.01,3.76,3.41,1.37,1.21
football,Serie B 2023 2024,Round 37,05/05/,Pisa,Sudtirol,2,2,1,g_1_WClc7XEU,1.94,3.19,4.32,1.79,1.4
football,Serie B 2023 2024,Round 37,05/05/,Sampdoria,Reggiana,1,0,0,g_1_dzG3SGpt,1.86,3.33,4.53,0.47,0.19
football,Serie B 2023 2024,Round 37,05/05/,Ternana,Catanzaro,1,0,0,g_1_zRE7Rz0n,2.9,3.53,2.32,0.81,0.25
football,Serie B 2023 2024,Round 37,05/05/,Venezia,FeralpiSalo,2,1,0,g_1_40JBQfFh,1.56,4.23,5.54,0.86,0.94
football,Serie B 2023 2024,Round 36,02/05/,Bari,Parma,1,1,1,g_1_Cj6Acdo6,3.73,3.3,2.06,0.39,1.32
football,Serie B 2023 2024,Round 36,02/05/,FeralpiSalo,Brescia,2,2,1,g_1_Y7y7UNoL,2.52,3.27,2.82,1.2,1.84
football,Serie B 2023 2024,Round 36,02/05/,Lecco,Sampdoria,0,1,2,g_1_Yei5Jw8P,4.91,3.81,1.69,1.23,1.42
football,Serie B 2023 2024,Round 36,02/05/,Reggiana,Modena,1,0,0,g_1_z5wXEcGt,3.4,2.75,2.5,1.6,0.51
football,Serie B 2023 2024,Round 36,01/05/,Ascoli,Cosenza,0,1,2,g_1_IT66bxWa,2.38,3.0,3.3,0.69,0.45
football,Serie B 2023 2024,Round 36,01/05/,Catanzaro,Venezia,3,2,0,g_1_OQ9EdG0C,3.28,3.48,2.14,1.45,1.93
football,Serie B 2023 2024,Round 36,01/05/,Como,Cittadella,2,1,0,g_1_6kaJezGI,1.64,3.97,5.11,1.82,1.58
football,Serie B 2023 2024,Round 36,01/05/,Spezia,Palermo,1,0,0,g_1_ITSyEHVn,1.97,3.58,3.67,0.72,0.58
football,Serie B 2023 2024,Round 36,01/05/,Sudtirol,Ternana,4,3,0,g_1_WWWuDyog,1.93,3.43,4.04,2.61,1.22
football,Serie B 2023 2024,Round 36,01/05/,Cremonese,Pisa,2,1,0,g_1_ptbNffVO,2.16,3.31,3.42,1.49,0.67
football,Serie B 2023 2024,Round 35,27/04/,Cittadella,FeralpiSalo,1,1,1,g_1_b5XTpJ10,1.93,3.47,3.96,0.35,0.36
football,Serie B 2023 2024,Round 35,27/04/,Cosenza,Bari,4,1,0,g_1_xdWXqwH6,2.22,3.06,3.55,1.41,1.1
football,Serie B 2023 2024,Round 35,27/04/,Palermo,Reggiana,1,2,2,g_1_ANqurHoJ,1.91,3.5,4.0,1.31,0.48
football,Serie B 2023 2024,Round 35,27/04/,Sampdoria,Como,1,1,1,g_1_rBEg1vns,2.81,3.3,2.5,0.18,0.9
football,Serie B 2023 2024,Round 35,27/04/,Brescia,Spezia,0,0,1,g_1_K4X2V3WE,2.88,3.07,2.6,0.81,0.65
football,Serie B 2023 2024,Round 35,27/04/,Modena,Sudtirol,1,0,0,g_1_WWpyqcWC,1.93,3.26,4.29,0.22,0.55
football,Serie B 2023 2024,Round 35,27/04/,Parma,Lecco,4,0,0,g_1_CSNN60OJ,1.31,5.52,8.77,1.98,0.53
football,Serie B 2023 2024,Round 35,27/04/,Ternana,Ascoli,0,1,2,g_1_M1Dc0b1m,2.97,3.17,2.47,0.97,1.13
football,Serie B 2023 2024,Round 35,27/04/,Pisa,Catanzaro,2,2,1,g_1_QVRR5KwQ,2.18,3.29,3.38,1.85,0.45
football,Serie B 2023 2024,Round 35,27/04/,Venezia,Cremonese,2,1,0,g_1_vw82aIGg,2.09,3.72,3.23,0.93,0.88
football,Serie B 2023 2024,Round 34,20/04/,Catanzaro,Cremonese,0,0,1,g_1_MLZdrQu2,3.22,3.52,2.16,0.91,0.61
football,Serie B 2023 2024,Round 34,20/04/,Lecco,Venezia,1,2,2,g_1_EFMr6TX8,4.96,3.97,1.66,0.8,1.58
football,Serie B 2023 2024,Round 34,20/04/,Spezia,Sampdoria,0,0,1,g_1_2wvLnuXm,2.2,3.25,3.39,1.43,0.3
football,Serie B 2023 2024,Round 34,20/04/,Sudtirol,Cittadella,0,0,1,g_1_GtrPoanf,2.43,2.78,3.48,0.98,0.52
football,Serie B 2023 2024,Round 34,20/04/,Ascoli,Modena,0,0,1,g_1_SMtlpnBk,2.81,3.01,2.71,1.14,0.44
football,Serie B 2023 2024,Round 34,20/04/,Bari,Pisa,1,1,1,g_1_AoWhq6Qe,2.42,3.16,3.06,1.59,0.48
football,Serie B 2023 2024,Round 34,20/04/,Brescia,Ternana,0,0,1,g_1_QsYbWqH8,1.92,3.62,3.82,1.1,0.9
football,Serie B 2023 2024,Round 34,20/04/,FeralpiSalo,Como,2,5,2,g_1_zPNv79I2,4.36,3.62,1.81,0.81,2.36
football,Serie B 2023 2024,Round 34,20/04/,Palermo,Parma,0,0,1,g_1_WjHm5mmF,3.14,3.45,2.23,0.82,0.55
football,Serie B 2023 2024,Round 34,20/04/,Reggiana,Cosenza,0,4,2,g_1_8GvHmLHs,2.43,2.78,3.48,0.84,1.09
football,Serie B 2023 2024,Round 33,14/04/,Venezia,Brescia,2,0,0,g_1_niZfXP12,1.8,3.55,4.55,2.07,0.59
football,Serie B 2023 2024,Round 33,13/04/,Cosenza,Palermo,1,1,1,g_1_l8acfWYd,2.2,3.39,3.25,0.91,0.5
football,Serie B 2023 2024,Round 33,13/04/,Lecco,Reggiana,1,0,0,g_1_MLc5hA39,3.26,3.06,2.35,0.43,0.52
football,Serie B 2023 2024,Round 33,13/04/,Parma,Spezia,2,0,0,g_1_ImiEjlYL,1.75,3.6,4.76,0.44,0.29
football,Serie B 2023 2024,Round 33,13/04/,Cittadella,Ascoli,0,0,1,g_1_APfIWStj,2.03,2.95,4.39,1.0,0.26
football,Serie B 2023 2024,Round 33,13/04/,Como,Bari,2,1,0,g_1_lGgMVndd,1.54,3.77,6.95,2.41,1.54
football,Serie B 2023 2024,Round 33,13/04/,Cremonese,Ternana,1,2,2,g_1_Sbb1gjl3,1.42,4.79,7.06,2.13,1.77
football,Serie B 2023 2024,Round 33,13/04/,Pisa,FeralpiSalo,3,1,0,g_1_dvjIk8mS,1.93,3.36,4.15,1.0,2.09
football,Serie B 2023 2024,Round 33,13/04/,Sampdoria,Sudtirol,0,1,2,g_1_lWspoSeq,1.89,3.37,4.29,0.41,0.42
football,Serie B 2023 2024,Round 33,13/04/,Modena,Catanzaro,1,3,2,g_1_zP19iUIF,1.99,3.29,3.98,1.51,1.08
football,Serie B 2023 2024,Round 32,07/04/,Ascoli,Venezia,0,0,1,g_1_GlGuJ9Cj,3.36,3.21,2.23,0.42,0.9
football,Serie B 2023 2024,Round 32,06/04/,Catanzaro,Como,1,2,2,g_1_SxNQtD4c,3.07,3.22,2.38,0.62,1.62
football,Serie B 2023 2024,Round 32,06/04/,Palermo,Sampdoria,2,2,1,g_1_lhBZviZ9,2.14,3.49,3.29,1.57,0.55
football,Serie B 2023 2024,Round 32,06/04/,Reggiana,Cittadella,0,2,2,g_1_IRFwvBlG,2.7,2.9,2.9,2.82,0.55
football,Serie B 2023 2024,Round 32,06/04/,Brescia,Pisa,3,1,0,g_1_863EOXc2,2.68,2.98,2.88,1.32,0.37
football,Serie B 2023 2024,Round 32,06/04/,FeralpiSalo,Cosenza,2,2,1,g_1_A1CVuXJ3,2.57,3.16,2.84,1.6,0.76
football,Serie B 2023 2024,Round 32,06/04/,Spezia,Lecco,1,1,1,g_1_dIEswV3M,1.58,3.94,5.91,1.21,0.53
football,Serie B 2023 2024,Round 32,06/04/,Sudtirol,Parma,0,0,1,g_1_vs4nxkJS,3.57,3.22,2.14,0.32,0.64
football,Serie B 2023 2024,Round 32,06/04/,Ternana,Modena,0,0,1,g_1_G2eEX8Rq,3.01,3.22,2.41,0.86,2.61
football,Serie B 2023 2024,Round 32,06/04/,Bari,Cremonese,1,2,2,g_1_Ui4Nsgki,3.41,3.1,2.26,1.25,1.68
football,Serie B 2023 2024,Round 31,02/04/,Sampdoria,Ternana,4,1,0,g_1_IDz5PBZM,1.85,3.54,4.25,3.06,1.42
football,Serie B 2023 2024,Round 31,02/04/,Cremonese,FeralpiSalo,0,1,2,g_1_t8qpUZKi,1.45,4.33,7.27,2.28,1.13
football,Serie B 2023 2024,Round 31,01/04/,Como,Sudtirol,2,0,0,g_1_2HptVF5o,1.63,3.39,6.67,0.63,0.8
football,Serie B 2023 2024,Round 31,01/04/,Cosenza,Brescia,1,2,2,g_1_UF4APDrd,2.38,3.08,3.18,0.69,1.27
football,Serie B 2023 2024,Round 31,01/04/,Lecco,Cittadella,1,1,1,g_1_lYrlTgzb,3.34,3.15,2.26,0.58,0.59
football,Serie B 2023 2024,Round 31,01/04/,Parma,Catanzaro,0,2,2,g_1_AmXdRX4A,1.58,3.96,5.88,2.02,0.95
football,Serie B 2023 2024,Round 31,01/04/,Pisa,Palermo,4,3,0,g_1_Ojy1QiKG,2.22,3.25,3.35,2.0,1.38
football,Serie B 2023 2024,Round 31,01/04/,Spezia,Ascoli,2,1,0,g_1_d4Z8OVlT,1.94,3.29,4.18,2.33,0.3
football,Serie B 2023 2024,Round 31,01/04/,Venezia,Reggiana,2,3,2,g_1_xbHyKkcp,1.61,3.76,5.94,2.42,1.77
football,Serie B 2023 2024,Round 31,01/04/,Modena,Bari,1,1,1,g_1_SOshSDk4,1.97,2.99,4.63,1.06,0.36
football,Serie B 2023 2024,Round 30,18/03/,Ascoli,Lecco,4,1,0,g_1_6kV1Hdyn,1.94,3.19,4.32,1.83,2.4
football,Serie B 2023 2024,Round 30,17/03/,Bari,Sampdoria,0,1,2,g_1_lEK6GGjh,2.68,2.78,3.08,1.68,0.94
football,Serie B 2023 2024,Round 30,17/03/,Cittadella,Modena,1,1,1,g_1_0lOAFz6b,3.07,2.88,2.6,0.63,1.23
football,Serie B 2023 2024,Round 30,17/03/,Reggiana,Spezia,0,0,1,g_1_UTFRBh5N,2.55,2.9,3.1,0.36,1.17
football,Serie B 2023 2024,Round 30,16/03/,Brescia,Catanzaro,1,1,1,g_1_zg56QgTk,2.58,2.89,3.08,1.14,0.9
football,Serie B 2023 2024,Round 30,16/03/,Como,Pisa,3,1,0,g_1_fBNEEfL4,2.1,3.01,4.0,1.62,0.86
football,Serie B 2023 2024,Round 30,16/03/,FeralpiSalo,Parma,1,2,2,g_1_Y1MIDEzB,4.69,3.55,1.78,0.68,0.81
football,Serie B 2023 2024,Round 30,16/03/,Sudtirol,Cremonese,3,0,0,g_1_OjFVACKT,4.2,3.01,2.05,1.05,1.49
football,Serie B 2023 2024,Round 30,16/03/,Ternana,Cosenza,1,0,0,g_1_0C6c6WSp,2.3,3.1,3.31,0.92,1.1
football,Serie B 2023 2024,Round 30,16/03/,Palermo,Venezia,0,3,2,g_1_jwHNCYkH,2.67,3.36,2.59,0.59,1.49
football,Serie B 2023 2024,Round 29,12/03/,Sampdoria,Ascoli,2,1,0,g_1_2JFnBLEC,1.95,3.14,4.39,1.54,1.16
football,Serie B 2023 2024,Round 29,11/03/,Lecco,Palermo,0,1,2,g_1_CUMZDNUg,3.48,3.58,2.04,1.09,0.83
football,Serie B 2023 2024,Round 29,11/03/,Venezia,Bari,3,1,0,g_1_SbWcIxMu,1.69,3.56,5.45,1.93,1.46
football,Serie B 2023 2024,Round 29,10/03/,Catanzaro,Reggiana,0,1,2,g_1_4857KPiQ,1.95,3.4,3.99,0.43,0.33
football,Serie B 2023 2024,Round 29,10/03/,Cremonese,Como,2,1,0,g_1_YwOVE3Fm,2.07,3.33,3.63,1.32,0.12
football,Serie B 2023 2024,Round 29,10/03/,Pisa,Ternana,1,0,0,g_1_KfQsC1a6,1.85,3.5,4.33,0.73,1.29
football,Serie B 2023 2024,Round 29,09/03/,Cosenza,Cittadella,0,0,1,g_1_6HiZFq0s,2.39,3.03,3.23,0.66,0.32
football,Serie B 2023 2024,Round 29,09/03/,Modena,FeralpiSalo,2,3,2,g_1_6iMwDsp0,1.86,3.43,4.36,1.23,1.13
football,Serie B 2023 2024,Round 29,09/03/,Spezia,Sudtirol,2,1,0,g_1_tAEjAuUI,2.07,2.9,4.33,0.2,0.79
football,Serie B 2023 2024,Round 29,09/03/,Parma,Brescia,2,1,0,g_1_OI12RZDq,1.57,3.78,6.47,1.73,0.96
football,Serie B 2023 2024,Round 28,04/03/,Modena,Cremonese,0,1,2,g_1_hAyJDgJD,2.86,3.08,2.61,0.92,0.94
football,Serie B 2023 2024,Round 28,04/03/,Ascoli,Reggiana,0,0,1,g_1_fFgWMcdR,2.31,2.76,3.81,0.86,0.78
football,Serie B 2023 2024,Round 28,04/03/,Bari,Spezia,1,1,1,g_1_CftbIH4r,2.1,3.3,3.6,0.45,0.49
football,Serie B 2023 2024,Round 28,04/03/,Cittadella,Pisa,0,1,2,g_1_OUq2HyKl,2.4,2.93,3.34,0.24,1.11
football,Serie B 2023 2024,Round 28,04/03/,Como,Venezia,2,1,0,g_1_6gZ6GeZf,2.26,3.4,3.17,0.48,0.56
football,Serie B 2023 2024,Round 28,04/03/,Cosenza,Catanzaro,0,2,2,g_1_ppYAFFl1,2.38,3.18,3.15,0.98,1.5
football,Serie B 2023 2024,Round 28,04/03/,FeralpiSalo,Sampdoria,1,3,2,g_1_EJxFEZ37,2.5,3.2,2.9,0.88,1.48
football,Serie B 2023 2024,Round 28,02/03/,Brescia,Palermo,4,2,0,g_1_IyPZVF5S,2.97,3.17,2.47,1.14,1.45
football,Serie B 2023 2024,Round 28,02/03/,Sudtirol,Lecco,1,0,0,g_1_dr2aMoND,2.02,3.01,4.33,0.78,0.18
football,Serie B 2023 2024,Round 28,02/03/,Ternana,Parma,1,3,2,g_1_Ao63L5xK,3.35,3.5,2.11,2.13,2.63
football,Serie B 2023 2024,Round 27,29/02/,Pisa,Modena,2,2,1,g_1_hj9X1dK1,2.71,2.94,2.86,0.94,1.36
football,Serie B 2023 2024,Round 27,29/02/,Spezia,FeralpiSalo,0,2,2,g_1_bm0NOJRE,1.98,3.22,4.14,0.8,0.81
football,Serie B 2023 2024,Round 27,29/02/,Venezia,Cittadella,2,0,0,g_1_GOfSNwsL,1.68,3.74,5.14,1.11,0.91
football,Serie B 2023 2024,Round 27,28/02/,Catanzaro,Bari,2,0,0,g_1_M1Zh9vSR,2.24,3.28,3.35,1.27,1.53
football,Serie B 2023 2024,Round 27,28/02/,Lecco,Como,0,3,2,g_1_OALK4bzq,3.73,3.58,1.99,0.15,1.08
football,Serie B 2023 2024,Round 27,28/02/,Palermo,Ternana,2,3,2,g_1_WzLO3Ikk,1.57,4.4,5.35,0.27,1.8
football,Serie B 2023 2024,Round 27,28/02/,Parma,Cosenza,1,1,1,g_1_ARJS2x5e,1.59,4.25,5.35,0.63,1.02
football,Serie B 2023 2024,Round 27,28/02/,Sampdoria,Cremonese,1,2,2,g_1_Kd1JPaC8,3.12,3.28,2.35,0.82,1.74
football,Serie B 2023 2024,Round 27,28/02/,Ascoli,Brescia,1,1,1,g_1_voQVWejM,2.15,2.93,4.08,1.51,0.1
football,Serie B 2023 2024,Round 27,28/02/,Reggiana,Sudtirol,1,1,1,g_1_6gDy1GZ7,2.47,2.96,3.25,0.93,0.58
football,Serie B 2023 2024,Round 26,26/02/,Modena,Spezia,0,0,1,g_1_hMsxDMS2,2.18,3.38,3.28,1.46,0.14
football,Serie B 2023 2024,Round 26,25/02/,Como,Parma,1,1,1,g_1_p6sriu6q,2.56,3.1,2.91,0.7,1.62
football,Serie B 2023 2024,Round 26,25/02/,Pisa,Venezia,1,2,2,g_1_WCttCtr9,2.6,3.07,2.88,0.56,1.06
football,Serie B 2023 2024,Round 26,25/02/,Ternana,Lecco,0,0,1,g_1_vwplAKCL,2.02,3.66,3.52,0.55,0.66
football,Serie B 2023 2024,Round 26,24/02/,Brescia,Reggiana,0,0,1,g_1_ABLRXyyG,2.53,2.97,3.07,0.83,0.78
football,Serie B 2023 2024,Round 26,24/02/,Cittadella,Catanzaro,1,2,2,g_1_vP4FeLcS,2.29,3.08,3.38,1.69,0.87
football,Serie B 2023 2024,Round 26,24/02/,Cremonese,Palermo,2,2,1,g_1_xEakkJzd,1.85,3.75,4.0,1.65,1.8
football,Serie B 2023 2024,Round 26,24/02/,FeralpiSalo,Ascoli,0,1,2,g_1_G4bglwj2,2.5,2.9,3.2,1.28,0.56
football,Serie B 2023 2024,Round 26,24/02/,Sudtirol,Bari,1,0,0,g_1_QZupB0cF,2.66,2.74,3.15,1.46,0.28
football,Serie B 2023 2024,Round 26,24/02/,Cosenza,Sampdoria,1,2,2,g_1_ri0ojaLk,2.65,3.03,2.85,1.93,0.96
football,Serie B 2023 2024,Round 25,19/02/,Venezia,Modena,2,2,1,g_1_0Y5Bd1rM,1.88,3.34,4.42,1.75,1.81
football,Serie B 2023 2024,Round 25,18/02/,Catanzaro,Sudtirol,2,2,1,g_1_4nM8xtij,1.84,3.41,4.52,2.02,0.31
football,Serie B 2023 2024,Round 25,18/02/,Palermo,Como,3,0,0,g_1_dt9f0qqc,2.24,3.49,3.08,1.14,0.74
football,Serie B 2023 2024,Round 25,18/02/,Sampdoria,Brescia,1,1,1,g_1_WKMNYHL9,2.06,3.14,3.93,1.12,0.2
football,Serie B 2023 2024,Round 25,17/02/,Bari,FeralpiSalo,1,0,0,g_1_Oz5BwMyp,1.99,3.29,3.98,1.34,0.24
football,Serie B 2023 2024,Round 25,17/02/,Lecco,Cosenza,1,3,2,g_1_rwLCy06d,2.53,2.97,3.07,1.76,1.85
football,Serie B 2023 2024,Round 25,17/02/,Parma,Pisa,3,2,0,g_1_AqDba3b3,1.83,3.5,4.46,1.54,1.56
football,Serie B 2023 2024,Round 25,17/02/,Reggiana,Ternana,0,2,2,g_1_h823bND9,2.01,3.22,4.02,1.05,1.97
football,Serie B 2023 2024,Round 25,17/02/,Spezia,Cittadella2,4,2,0,g_1_Wb17csTF,2.2,3.25,3.39,1.65,0.96
football,Serie B 2023 2024,Round 25,17/02/,Ascoli,Cremonese,0,0,1,g_1_nBsrel7H,3.63,3.23,2.12,0.39,0.6
football,Serie B 2023 2024,Round 24,12/02/,Ternana,Spezia,1,1,1,g_1_hlrvdUiB,2.69,3.29,2.62,1.85,0.71
football,Serie B 2023 2024,Round 24,11/02/,Bari,Lecco,3,1,0,g_1_voI4sVxI,1.83,3.47,4.46,0.92,1.55
football,Serie B 2023 2024,Round 24,11/02/,Catanzaro,Ascoli,3,2,0,g_1_Y7H8tkhO,2.37,2.79,3.59,1.84,0.37
football,Serie B 2023 2024,Round 24,11/02/,Pisa,Sampdoria,2,0,0,g_1_dMlVcjNb,2.06,3.1,4.01,0.87,0.33
football,Serie B 2023 2024,Round 24,10/02/,Cittadella,Parma,1,2,2,g_1_prLCu97U,3.72,3.09,2.15,2.22,1.83
football,Serie B 2023 2024,Round 24,10/02/,Cremonese,Reggiana,1,1,1,g_1_A5nJ0hwt,1.86,3.42,4.39,1.56,0.68
football,Serie B 2023 2024,Round 24,10/02/,FeralpiSalo,Palermo,1,2,2,g_1_ldoNaChn,3.41,3.21,2.21,2.19,1.56
football,Serie B 2023 2024,Round 24,10/02/,Modena,Cosenza,1,1,1,g_1_IVkRbW7h,2.22,2.95,3.74,0.58,0.44
football,Serie B 2023 2024,Round 24,10/02/,Sudtirol,Venezia,0,3,2,g_1_vovzcAx5,3.17,2.97,2.46,0.73,2.1
football,Serie B 2023 2024,Round 24,10/02/,Como,Brescia,1,0,0,g_1_ldXIZc63,1.82,3.3,4.86,0.9,0.31
football,Serie B 2023 2024,Round 23,05/02/,Ascoli,Sudtirol,1,2,2,g_1_KMrSTB8I,2.27,2.83,3.79,0.71,1.33
football,Serie B 2023 2024,Round 23,04/02/,Lecco,Cremonese,0,1,2,g_1_CUpDiF0P,4.44,3.7,1.78,0.98,1.06
football,Serie B 2023 2024,Round 23,04/02/,Sampdoria,Modena,2,2,1,g_1_4SPipXha,2.08,3.14,3.85,0.7,2.25
football,Serie B 2023 2024,Round 23,04/02/,Ternana,Como,0,1,2,g_1_0fJ0rBNB,2.88,3.4,2.4,0.42,2.28
