sports,league,round,date,home team,away team,home team total goal,away team total goal,result,match_id,odds_1,odds_x,odds_2,home_xg,away_xg
football,Ligue 2 2024 2025,Regular Season,26/05/,ClermontWinner,Boulogne,1,2,2,g_1_0nyK2R9D,1.92,3.71,4.08,1.15,1.73
football,Ligue 2 2024 2025,Regular Season,21/05/,Boulogne,Clermont,1,3,2,g_1_vXnB4mu1,2.36,3.26,3.51,0.84,1.57
football,Ligue 2 2024 2025,Round 34,11/05/,Annecy,Grenoble,3,1,0,g_1_4bnCspT6,2.16,3.39,3.6,0.63,0.62
football,Ligue 2 2024 2025,Round 34,11/05/,Bastia,Caen,2,1,0,g_1_EeU4mFaS,1.49,4.72,6.55,2.13,0.21
football,Ligue 2 2024 2025,Round 34,11/05/,Laval,Metz,2,3,2,g_1_rBKzrgNk,1.82,4.16,4.06,1.72,1.59
football,Ligue 2 2024 2025,Round 34,11/05/,Lorient,Martigues,5,1,0,g_1_WW0V3zp9,1.33,5.69,9.21,3.47,0.74
football,Ligue 2 2024 2025,Round 34,11/05/,Paris FC,AC Ajaccio,2,0,0,g_1_boHBq6bf,1.4,5.17,7.76,1.35,0.52
football,Ligue 2 2024 2025,Round 34,11/05/,Pau FC,Guingamp,1,3,2,g_1_QXI3oSTs,4.15,3.84,1.87,0.54,0.73
football,Ligue 2 2024 2025,Round 34,11/05/,Red Star,Dunkerque,1,1,1,g_1_COkKuOcJ,3.08,2.95,2.69,0.74,1.15
football,Ligue 2 2024 2025,Round 34,11/05/,Rodez,Clermont,1,1,1,g_1_4Q8qtXi2,2.23,3.74,3.12,1.17,0.28
football,Ligue 2 2024 2025,Round 34,11/05/,Troyes,Amiens,1,0,0,g_1_rTgIXJpe,1.52,4.62,6.16,1.1,1.85
football,Ligue 2 2024 2025,Round 33,03/05/,AC Ajaccio,Lorient,2,1,0,g_1_dS7uynxP,5.15,3.86,1.72,0.73,1.08
football,Ligue 2 2024 2025,Round 33,03/05/,Amiens,Pau FC,4,2,0,g_1_SYzjQUN6,2.75,3.57,2.55,1.78,1.86
football,Ligue 2 2024 2025,Round 33,03/05/,Caen,Red Star,1,1,1,g_1_WKMFtj8m,2.9,3.37,2.54,0.6,0.7
football,Ligue 2 2024 2025,Round 33,03/05/,Clermont,Annecy,3,2,0,g_1_zkypnCpQ,2.27,3.34,3.37,0.45,0.62
football,Ligue 2 2024 2025,Round 33,03/05/,Dunkerque,Laval,0,0,1,g_1_SnGOvUx0,1.86,3.72,4.34,0.82,1.79
football,Ligue 2 2024 2025,Round 33,03/05/,Grenoble,Troyes,3,1,0,g_1_Q75zi2n9,3.3,3.41,2.27,3.08,1.99
football,Ligue 2 2024 2025,Round 33,03/05/,Guingamp,Bastia,2,2,1,g_1_zavbO8hJ,1.81,3.61,4.89,1.93,1.12
football,Ligue 2 2024 2025,Round 33,03/05/,Martigues,Paris FC,1,1,1,g_1_6JnsSjgf,4.63,4.01,1.75,0.48,1.38
football,Ligue 2 2024 2025,Round 33,03/05/,Metz,Rodez,3,3,1,g_1_bgqZTCOs,1.66,4.35,4.92,4.44,1.7
