sports,league,round,date,home team,away team,home team total goal,away team total goal,result,match_id,odds_1,odds_x,odds_2,home_xg,away_xg
football,Ligue 2 2023 2024,Round 38,18/05/,Angers,Dunkerque,0,0,1,g_1_CnU5M1Ut,1.53,4.52,6.18,0.56,0.14
football,Ligue 2 2023 2024,Round 38,18/05/,Auxerre,Concarneau,4,1,0,g_1_lhPUGcbI,1.4,5.94,6.5,3.16,0.94
football,Ligue 2 2023 2024,Round 38,18/05/,Bastia,Paris FC,1,1,1,g_1_GvRMIJT5,3.76,4.18,1.88,1.44,0.22
football,Ligue 2 2023 2024,Round 38,18/05/,Bordeaux,Pau FC,3,2,0,g_1_KCXDKuag,1.78,4.18,4.28,1.45,1.4
football,Ligue 2 2023 2024,Round 38,18/05/,Caen,Valenciennes,3,0,0,g_1_2X6Hv1jP,1.37,5.24,8.82,2.99,0.97
football,Ligue 2 2023 2024,Round 38,18/05/,Grenoble,Amiens,1,3,2,g_1_fVPQHwqC,2.25,3.55,3.23,1.28,1.55
football,Ligue 2 2023 2024,Round 38,18/05/,Guingamp,Laval,0,1,2,g_1_QkY9LLqm,1.76,3.94,4.66,1.41,1.08
football,Ligue 2 2023 2024,Round 38,18/05/,Quevilly Rouen,St Etienne,2,1,0,g_1_0SSYFHDO,4.79,4.36,1.67,1.17,2.79
football,Ligue 2 2023 2024,Round 38,18/05/,Rodez,AC Ajaccio,2,0,0,g_1_4tgqzLbt,1.48,4.69,6.78,1.25,0.52
football,Ligue 2 2023 2024,Round 38,18/05/,Troyes,Annecy,1,1,1,g_1_b3WHJaEa,2.54,3.91,2.59,1.75,1.23
football,Ligue 2 2023 2024,Round 37,11/05/,AC Ajaccio,Grenoble,1,2,2,g_1_xlr9BcIN,2.3,3.23,3.44,0.52,2.14
football,Ligue 2 2023 2024,Round 37,11/05/,Amiens,Auxerre,0,0,1,g_1_bcq5Cw3H,3.83,3.83,1.95,1.49,0.49
football,Ligue 2 2023 2024,Round 37,11/05/,Annecy,Angers,1,2,2,g_1_WAsDAHXT,3.55,3.75,2.05,1.2,0.72
football,Ligue 2 2023 2024,Round 37,11/05/,Concarneau,Bordeaux,4,2,0,g_1_ji8rQdXG,2.99,3.53,2.39,2.89,0.74
football,Ligue 2 2023 2024,Round 37,11/05/,Dunkerque,Caen,2,2,1,g_1_vH4vRxIA,3.74,3.63,2.03,1.48,1.74
football,Ligue 2 2023 2024,Round 37,11/05/,Laval,Troyes,1,2,2,g_1_I1GVSbmb,2.21,3.59,3.29,2.03,0.53
football,Ligue 2 2023 2024,Round 37,11/05/,Paris FC,Guingamp,2,1,0,g_1_dhFZRI24,2.38,3.3,3.2,1.53,1.26
football,Ligue 2 2023 2024,Round 37,11/05/,Pau FC,Bastia,1,2,2,g_1_8WYv6yto,1.79,3.84,4.6,0.21,1.94
football,Ligue 2 2023 2024,Round 37,11/05/,St Etienne,Rodez,1,1,1,g_1_AyDNUKIo,1.73,4.36,4.36,1.87,0.88
football,Ligue 2 2023 2024,Round 37,11/05/,Valenciennes,Quevilly Rouen,2,1,0,g_1_lSBRTvYi,3.18,3.48,2.3,0.2,1.07
football,Ligue 2 2023 2024,Round 36,05/05/,Guingamp,St Etienne,2,2,1,g_1_2eLiH1ln,3.03,3.48,2.39,1.84,1.66
football,Ligue 2 2023 2024,Round 36,04/05/,Auxerre,Paris FC,2,0,0,g_1_CWurcb3U,1.9,3.82,3.81,1.58,0.56
football,Ligue 2 2023 2024,Round 36,04/05/,Angers,Pau FC,2,1,0,g_1_vslVa0JB,1.69,4.17,4.95,1.26,0.63
football,Ligue 2 2023 2024,Round 36,04/05/,Bastia,Amiens,1,2,2,g_1_YusvbvlO,2.49,3.05,3.26,0.74,1.95
football,Ligue 2 2023 2024,Round 36,04/05/,Bordeaux,AC Ajaccio,4,0,0,g_1_jHiZbKYH,2.02,3.36,4.13,1.89,0.38
football,Ligue 2 2023 2024,Round 36,04/05/,Caen,Laval,1,0,0,g_1_O4MmIsZu,2.21,3.29,3.59,1.61,0.29
football,Ligue 2 2023 2024,Round 36,04/05/,Grenoble,Concarneau,2,1,0,g_1_bNE0FuJb,2.18,3.74,3.22,1.54,1.29
football,Ligue 2 2023 2024,Round 36,04/05/,Quevilly Rouen,Dunkerque,1,2,2,g_1_hpE4EaY4,2.09,3.65,3.54,0.67,1.18
football,Ligue 2 2023 2024,Round 36,04/05/,Rodez,Annecy,1,3,2,g_1_WzD8DJmB,2.01,4.11,3.39,1.35,2.51
football,Ligue 2 2023 2024,Round 36,04/05/,Troyes,Valenciennes,0,1,2,g_1_pKAdGL3h,1.66,4.15,5.19,0.73,1.14
