sports,league,round,date,home team,away team,home team total goal,away team total goal,result,match_id,odds_1,odds_x,odds_2,home_xg,away_xg
football,Championship 2023 2024,Regular Season,26/05/,Leeds,SouthamptonWinner,0,1,2,g_1_YJBMWNJa,2.26,3.4,3.4,0.66,0.56
football,Championship 2023 2024,Regular Season,18/05/,SouthamptonAdvancing to next round,West Brom,3,1,0,g_1_INcgaD7l,0.0,0.0,0.0,1.51,0.58
football,Championship 2023 2024,Regular Season,17/05/,LeedsAdvancing to next round,Norwich,4,0,0,g_1_pzkAeV6D,1.6,4.3,5.81,2.15,0.44
football,Championship 2023 2024,Regular Season,12/05/,West Brom,Southampton,0,0,1,g_1_bwHM4ZqR,3.06,3.35,2.46,0.8,1.07
football,Championship 2023 2024,Regular Season,12/05/,Norwich,Leeds,0,0,1,g_1_OK01cix1,3.31,3.5,2.26,0.44,0.29
football,Championship 2023 2024,Round 46,04/05/,Birmingham,Norwich,1,0,0,g_1_4WLAk4Z3,2.58,3.84,2.61,1.31,0.1
football,Championship 2023 2024,Round 46,04/05/,Coventry,QPR,1,2,2,g_1_IZPElOlA,1.94,3.92,3.83,1.6,0.53
football,Championship 2023 2024,Round 46,04/05/,Ipswich,Huddersfield,2,0,0,g_1_0bFJmr4G,1.26,6.54,11.7,1.43,0.07
football,Championship 2023 2024,Round 46,04/05/,Leeds,Southampton,1,2,2,g_1_vkENn2JM,1.7,4.4,4.68,0.83,1.02
football,Championship 2023 2024,Round 46,04/05/,Leicester,Blackburn,0,2,2,g_1_8OIRoMYS,1.56,4.31,6.34,1.06,1.93
football,Championship 2023 2024,Round 46,04/05/,Middlesbrough,Watford,3,1,0,g_1_AX4gstsp,1.78,4.27,4.27,1.76,0.82
football,Championship 2023 2024,Round 46,04/05/,Plymouth,Hull,1,0,0,g_1_hdfbt0dj,4.22,4.1,1.82,0.46,0.5
football,Championship 2023 2024,Round 46,04/05/,Rotherham,Cardiff,5,2,0,g_1_6FvA8wct,3.58,3.48,2.16,3.21,1.01
football,Championship 2023 2024,Round 46,04/05/,Stoke,Bristol City,4,0,0,g_1_jsD1uKBd,2.24,3.45,3.4,1.67,1.16
