sports,league,round,date,home team,away team,home team total goal,away team total goal,result,match_id,odds_1,odds_x,odds_2,home_xg,away_xg
football,Serie A 2024 2025,Round 38,26/05/,Atalanta,Parma,2,3,2,g_1_r9FABj4C,1.86,3.59,4.68,1.13,2.81
football,Serie A 2024 2025,Round 38,26/05/,Empoli,Verona,1,2,2,g_1_2DnySBlg,2.0,2.98,5.13,1.15,0.83
football,Serie A 2024 2025,Round 38,26/05/,Lazio,Lecce,0,1,2,g_1_MF2xQkJ5,1.48,4.33,8.05,1.64,0.42
football,Serie A 2024 2025,Round 38,26/05/,Torino,AS Roma,0,2,2,g_1_tKZ2tB3n,5.39,4.45,1.61,0.43,1.93
football,Serie A 2024 2025,Round 38,26/05/,Udinese,Fiorentina,2,3,2,g_1_MTsBvkYb,3.21,3.46,2.33,1.52,2.97
football,Serie A 2024 2025,Round 38,26/05/,Venezia,Juventus,2,3,2,g_1_fstJxT2B,6.45,5.16,1.46,0.83,2.04
football,Serie A 2024 2025,Round 38,25/05/,AC Milan,Monza,2,0,0,g_1_Uu6pOTmI,1.25,7.2,11.3,1.42,0.33
football,Serie A 2024 2025,Round 38,25/05/,Bologna,Genoa,1,3,2,g_1_jZII9UYO,1.52,4.46,6.68,0.63,1.17
football,Serie A 2024 2025,Round 38,24/05/,Como,Inter,0,2,2,g_1_UalTTXJt,4.66,4.19,1.73,1.43,1.56
football,Serie A 2024 2025,Round 38,24/05/,Napoli,Cagliari,2,0,0,g_1_jefgM7IU,1.2,7.42,16.7,2.27,0.08
football,Serie A 2024 2025,Round 37,19/05/,AS Roma,AC Milan,3,1,0,g_1_4IfycikJ,2.21,3.8,3.18,1.04,1.55
football,Serie A 2024 2025,Round 37,19/05/,Cagliari,Venezia,3,0,0,g_1_YiJd8Qi3,2.81,3.07,2.86,1.52,0.68
football,Serie A 2024 2025,Round 37,19/05/,Fiorentina,Bologna,3,2,0,g_1_f77564MF,3.06,3.06,2.65,1.77,2.39
football,Serie A 2024 2025,Round 37,19/05/,Inter,Lazio,2,2,1,g_1_SIQgpE5D,1.68,4.0,5.39,1.17,2.27
football,Serie A 2024 2025,Round 37,19/05/,Juventus,Udinese,2,0,0,g_1_rR8t8HcK,1.44,4.87,7.7,1.63,0.34
football,Serie A 2024 2025,Round 37,19/05/,Lecce,Torino,1,0,0,g_1_E9aC2eLs,2.17,3.19,3.91,0.91,0.49
football,Serie A 2024 2025,Round 37,19/05/,Monza,Empoli,1,3,2,g_1_zPmL0Zkf,5.33,3.66,1.75,1.19,1.22
football,Serie A 2024 2025,Round 37,19/05/,Parma,Napoli,0,0,1,g_1_8j1SbDK6,7.16,4.6,1.49,0.26,0.38
football,Serie A 2024 2025,Round 37,19/05/,Verona,Como,1,1,1,g_1_f5Sonzy1,3.26,3.17,2.45,1.5,0.7
football,Serie A 2024 2025,Round 37,18/05/,Genoa,Atalanta,2,3,2,g_1_06Zxld6l,3.36,3.5,2.24,1.25,1.91
football,Serie A 2024 2025,Round 36,13/05/,Atalanta,AS Roma,2,1,0,g_1_KfCgL6Wp,2.1,3.58,3.64,2.4,0.58
football,Serie A 2024 2025,Round 36,13/05/,Venezia,Fiorentina,2,1,0,g_1_nqB9nqVq,2.83,3.08,2.84,1.87,1.03
football,Serie A 2024 2025,Round 36,12/05/,Napoli,Genoa,2,2,1,g_1_nLSMem8c,1.32,5.74,10.4,1.75,0.68
football,Serie A 2024 2025,Round 36,12/05/,Torino,Inter,0,2,2,g_1_foWUgRxA,5.4,3.8,1.72,1.59,2.36
football,Serie A 2024 2025,Round 36,11/05/,Verona,Lecce,1,1,1,g_1_fXjduSNG,2.57,2.82,3.49,0.32,1.0
football,Serie A 2024 2025,Round 36,11/05/,Udinese,Monza,1,2,2,g_1_jDPwh57M,1.64,4.1,5.64,1.66,1.56
football,Serie A 2024 2025,Round 36,11/05/,Empoli,Parma,2,1,0,g_1_MJhlslg4,2.49,3.06,3.31,0.53,0.34
football,Serie A 2024 2025,Round 36,11/05/,Lazio,Juventus,1,1,1,g_1_jap5w6hT,2.45,3.19,3.23,1.72,0.79
football,Serie A 2024 2025,Round 36,10/05/,Como,Cagliari,3,1,0,g_1_QiauqAOi,1.78,3.92,4.65,2.16,0.81
football,Serie A 2024 2025,Round 36,10/05/,AC Milan,Bologna,3,1,0,g_1_6PkzYqGj,2.19,3.5,3.47,1.64,0.45
football,Serie A 2024 2025,Round 35,06/05/,Genoa,AC Milan,1,2,2,g_1_hvJWFBf5,0.0,0.0,0.0,0.57,1.09
