sports,league,round,date,home team,away team,home team total goal,away team total goal,result,match_id,odds_1,odds_x,odds_2,home_xg,away_xg
football,Europa League 2024 2025,Regular Season,22/05/,TottenhamWinner,Manchester Utd,1,0,0,g_1_CQQaJNbm,3.44,3.34,2.28,1.03,0.97
football,Europa League 2024 2025,Regular Season,09/05/,Bodo/Glimt,TottenhamAdvancing to next round,0,2,2,g_1_Is88zTJb,2.62,4.0,2.51,0.43,0.77
football,Europa League 2024 2025,Regular Season,09/05/,Manchester UtdAdvancing to next round,Ath Bilbao,4,1,0,g_1_b3blVXsJ,1.83,3.8,4.56,2.19,0.81
football,Europa League 2024 2025,Regular Season,02/05/,Ath Bilbao,Manchester Utd,0,3,2,g_1_xlAuXgD6,2.32,3.19,3.5,1.11,2.55
football,Europa League 2024 2025,Regular Season,02/05/,Tottenham,Bodo/Glimt,3,1,0,g_1_OrFaxkkn,1.3,6.08,10.6,3.06,0.26
football,Europa League 2024 2025,Regular Season,18/04/,Ath BilbaoAdvancing to next round,Rangers,2,0,0,g_1_pOdNWTU6,1.36,5.36,9.18,2.7,0.37
football,Europa League 2024 2025,Regular Season,18/04/,Eintracht Frankfurt,TottenhamAdvancing to next round,0,1,2,g_1_lQKCJPgc,2.41,3.76,2.86,1.06,1.71
football,Europa League 2024 2025,Regular Season,18/04/,Lazio,Bodo/GlimtAdvancing to next round,3,2,0,g_1_d4qHTa8T,1.48,5.1,6.38,3.03,1.42
football,Europa League 2024 2025,Regular Season,18/04/,Manchester UtdAdvancing to next round,Lyon,5,4,0,g_1_MibgW2w3,1.7,4.19,4.86,3.25,2.58
football,Europa League 2024 2025,Regular Season,11/04/,Lyon,Manchester Utd,2,2,1,g_1_fo678aod,3.34,3.33,2.32,1.76,1.22
football,Europa League 2024 2025,Regular Season,11/04/,Rangers,Ath Bilbao,0,0,1,g_1_jP3EYk0f,4.37,3.58,1.91,0.16,2.37
football,Europa League 2024 2025,Regular Season,11/04/,Tottenham,Eintracht Frankfurt,1,1,1,g_1_WljSBDzi,1.62,4.62,5.13,0.62,0.36
football,Europa League 2024 2025,Regular Season,11/04/,Bodo/Glimt,Lazio,2,0,0,g_1_lvt9VLwH,3.17,3.55,2.31,2.88,0.34
football,Europa League 2024 2025,Regular Season,14/03/,LyonAdvancing to next round,FCSB,4,0,0,g_1_fNs0Ugx8,1.39,5.13,8.55,2.81,0.52
football,Europa League 2024 2025,Regular Season,14/03/,Manchester UtdAdvancing to next round,Real Sociedad,4,1,0,g_1_ARXaUEg5,1.94,3.46,4.4,4.25,1.05
football,Europa League 2024 2025,Regular Season,14/03/,RangersAdvancing to next round,Fenerbahce,1,2,2,g_1_QsjqYywq,2.98,3.69,2.36,0.97,2.01
football,Europa League 2024 2025,Regular Season,14/03/,TottenhamAdvancing to next round,AZ Alkmaar,3,1,0,g_1_dlaiYdft,1.5,4.59,6.91,2.23,1.19
football,Europa League 2024 2025,Regular Season,14/03/,Ath BilbaoAdvancing to next round,AS Roma,3,1,0,g_1_lIhZrE8b,2.0,3.58,3.99,1.84,1.15
football,Europa League 2024 2025,Regular Season,14/03/,Eintracht FrankfurtAdvancing to next round,Ajax,4,1,0,g_1_IeFhzpQQ,1.74,4.46,4.29,2.45,0.56
football,Europa League 2024 2025,Regular Season,14/03/,LazioAdvancing to next round,Plzen,1,1,1,g_1_AgfXS1I0,1.54,4.44,6.68,0.9,0.64
football,Europa League 2024 2025,Regular Season,14/03/,Olympiacos Piraeus,Bodo/GlimtAdvancing to next round,2,1,0,g_1_v7PGQWhU,1.61,4.45,5.39,2.98,0.46
football,Europa League 2024 2025,Regular Season,07/03/,Ajax,Eintracht Frankfurt,1,2,2,g_1_CbCpx6eE,2.16,3.65,3.42,1.66,1.6
football,Europa League 2024 2025,Regular Season,07/03/,AS Roma,Ath Bilbao,2,1,0,g_1_G4fRpzvn,2.42,3.34,3.14,1.2,1.19
football,Europa League 2024 2025,Regular Season,07/03/,Bodo/Glimt,Olympiacos Piraeus,3,0,0,g_1_WtM8ShOH,2.61,3.27,2.94,2.23,1.99
football,Europa League 2024 2025,Regular Season,07/03/,Plzen,Lazio2,1,2,2,g_1_2TjPUNml,4.66,3.51,1.88,1.31,1.25
football,Europa League 2024 2025,Regular Season,07/03/,AZ Alkmaar,Tottenham,1,0,0,g_1_6LmtRumD,3.43,3.46,2.22,1.61,0.44
football,Europa League 2024 2025,Regular Season,07/03/,FCSB,Lyon,1,3,2,g_1_M9qhWF7e,4.78,3.37,1.9,1.3,1.31
football,Europa League 2024 2025,Regular Season,07/03/,Fenerbahce,Rangers,1,3,2,g_1_G84DwbFL,1.66,3.88,5.93,1.8,1.82
football,Europa League 2024 2025,Regular Season,07/03/,Real Sociedad,Manchester Utd,1,1,1,g_1_21UiWzPh,2.42,3.16,3.31,1.46,1.16
football,Europa League 2024 2025,Regular Season,21/02/,AjaxAdvancing to next round,Royale Union SG,1,2,2,g_1_xlUlCKKF,2.22,3.5,3.4,1.7,4.29
football,Europa League 2024 2025,Regular Season,21/02/,Anderlecht,FenerbahceAdvancing to next round,2,2,1,g_1_WAkOQJZ8,2.81,3.5,2.57,2.43,1.26
football,Europa League 2024 2025,Regular Season,21/02/,PlzenAdvancing to next round,Ferencvaros,3,0,0,g_1_Yu7lqMjT,1.74,3.84,5.13,2.14,0.54
football,Europa League 2024 2025,Regular Season,21/02/,Real SociedadAdvancing to next round,Midtjylland,5,2,0,g_1_xzkGcL5M,1.51,4.59,6.63,4.6,1.17
football,Europa League 2024 2025,Regular Season,21/02/,AS RomaAdvancing to next round,FC Porto,3,2,0,g_1_UmAXn4i4,1.88,3.51,4.66,2.86,0.59
football,Europa League 2024 2025,Regular Season,21/02/,Bodo/GlimtAdvancing to next round,Twente,5,2,0,g_1_Uo9T4xDk,2.0,3.85,3.69,2.05,1.18
football,Europa League 2024 2025,Regular Season,21/02/,FCSBAdvancing to next round,PAOK,2,0,0,g_1_lSmfjwbd,2.76,3.33,2.71,1.36,0.91
football,Europa League 2024 2025,Regular Season,21/02/,Galatasaray,AZ AlkmaarAdvancing to next round,2,2,1,g_1_8fca136c,1.77,4.31,4.27,0.99,3.3
