sports,league,round,date,home team,away team,home team total goal,away team total goal,result,odds_1,odds_x,odds_2,match_id,home_xg,away_xg
football,2 Bundesliga 2024 2025,Round 5,15/09/,Greuther Furth,Elversberg,0,0,1,1.92,3.92,3.62,g_1_fTtEphFr,0.67,2.1
football,2 Bundesliga 2024 2025,Round 5,15/09/,Hamburger SV,Regensburg,5,0,0,1.44,4.82,6.6,g_1_xxreUWU1,2.6,0.3
football,2 Bundesliga 2024 2025,Round 5,15/09/,Hertha Berlin,Dusseldorf,0,2,2,2.39,3.77,2.71,g_1_2gpMrWqe,1.16,1.52
football,2 Bundesliga 2024 2025,Round 5,15/09/,FC Koln,Magdeburg,1,2,2,1.44,5.33,5.84,g_1_pv3GyFxS,4.64,1.17
football,2 Bundesliga 2024 2025,Round 5,14/09/,Darmstadt,Braunschweig,1,1,1,1.97,3.74,3.61,g_1_UBvmWh0k,1.04,0.85
football,2 Bundesliga 2024 2025,Round 5,14/09/,Hannover,Kaiserslautern,3,1,0,1.97,3.94,3.44,g_1_QcOkjEiL,3.06,2.16
football,2 Bundesliga 2024 2025,Round 5,14/09/,Ulm,Nurnberg,1,2,2,2.17,3.54,3.23,g_1_O8YUtAE7,0.99,2.17
football,2 Bundesliga 2024 2025,Round 5,14/09/,Karlsruher SC,Schalke,2,0,0,2.03,3.81,3.35,g_1_hpQshzN8,2.12,0.58
football,2 Bundesliga 2024 2025,Round 5,14/09/,Preussen Munster,Paderborn,3,3,1,3.15,3.95,2.08,g_1_jFQG4D6E,1.36,2.35
football,2 Bundesliga 2024 2025,Round 4,01/09/,Braunschweig,Karlsruher SC,1,2,2,3.01,3.73,2.21,g_1_rF6aucw3,0.68,1.23
football,2 Bundesliga 2024 2025,Round 4,01/09/,Paderborn,Ulm,0,0,1,1.53,4.48,5.68,g_1_tOBGu6Xo,1.58,0.64
football,2 Bundesliga 2024 2025,Round 4,01/09/,Schalke,FC Koln,1,3,2,3.28,3.63,2.12,g_1_llFOwp2b,2.45,3.13
football,2 Bundesliga 2024 2025,Round 4,01/09/,Kaiserslautern,Hertha Berlin,3,4,2,2.23,3.64,3.04,g_1_jLJDHgod,2.85,2.35
football,2 Bundesliga 2024 2025,Round 4,31/08/,Elversberg,Darmstadt,4,0,0,2.59,3.66,2.54,g_1_A33XyOWA,2.31,1.56
football,2 Bundesliga 2024 2025,Round 4,31/08/,Hamburger SV,Preussen Munster,4,1,0,1.5,4.42,6.34,g_1_0Ug8yfLU,2.7,1.14
football,2 Bundesliga 2024 2025,Round 4,31/08/,Nurnberg,Magdeburg,0,4,2,2.35,3.36,3.03,g_1_fgQ4JFGq,1.42,2.63
football,2 Bundesliga 2024 2025,Round 4,31/08/,Dusseldorf,Hannover,1,0,0,2.28,3.53,3.03,g_1_SGe0wGjI,2.07,0.7
football,2 Bundesliga 2024 2025,Round 4,31/08/,Regensburg,Greuther Furth,0,4,2,3.04,3.44,2.31,g_1_vs08wy8F,1.98,2.23
football,2 Bundesliga 2024 2025,Round 3,25/08/,Darmstadt,Nurnberg,1,1,1,1.97,3.63,3.73,g_1_vL89UK7m,1.31,0.37
football,2 Bundesliga 2024 2025,Round 3,25/08/,Magdeburg,Schalke,2,2,1,2.38,3.63,2.8,g_1_vsppsbig,1.55,1.22
football,2 Bundesliga 2024 2025,Round 3,25/08/,Ulm,Dusseldorf,1,2,2,0.0,0.0,0.0,g_1_n7mhuxM5,1.66,3.87
football,2 Bundesliga 2024 2025,Round 3,25/08/,FC Koln,Braunschweig,5,0,0,1.46,4.85,6.16,g_1_8xIwzspQ,3.34,0.33
football,2 Bundesliga 2024 2025,Round 3,24/08/,Greuther Furth,Paderborn,1,1,1,2.39,4.01,2.72,g_1_S2GROGyP,0.95,1.95
football,2 Bundesliga 2024 2025,Round 3,24/08/,Hertha Berlin,Regensburg,2,0,0,1.62,4.04,5.23,g_1_IReyqKMt,0.51,1.39
football,2 Bundesliga 2024 2025,Round 3,24/08/,Preussen Munster,Kaiserslautern,0,1,2,2.8,3.71,2.44,g_1_lGJRqVt2,1.13,0.83
football,2 Bundesliga 2024 2025,Round 3,24/08/,Hannover,Hamburger SV,1,0,0,2.54,3.59,2.59,g_1_800QQx7C,1.12,0.74
football,2 Bundesliga 2024 2025,Round 3,24/08/,Karlsruher SC,Elversberg,3,2,0,1.63,4.16,4.88,g_1_zm2ISbx0,1.22,1.3
football,2 Bundesliga 2024 2025,Round 2,11/08/,Braunschweig,Magdeburg,1,3,2,2.46,3.7,2.78,g_1_QHrzGLhf,2.15,2.4
football,2 Bundesliga 2024 2025,Round 2,11/08/,Paderborn,Darmstadt,3,1,0,1.91,4.12,3.71,g_1_KdD11Mw1,1.62,1.05
football,2 Bundesliga 2024 2025,Round 2,11/08/,Preussen Munster,Hannover,0,0,1,3.49,3.89,1.94,g_1_MqxqEaN6,1.48,0.57
football,2 Bundesliga 2024 2025,Round 2,11/08/,Hamburger SV,Hertha Berlin,1,1,1,1.66,4.6,4.59,g_1_CW9g3r9l,1.35,0.93
football,2 Bundesliga 2024 2025,Round 2,10/08/,Dusseldorf,Karlsruher SC,0,0,1,1.94,3.71,4.01,g_1_IViLLjPF,1.09,0.66
football,2 Bundesliga 2024 2025,Round 2,10/08/,Elversberg,FC Koln,2,2,1,4.21,3.96,1.83,g_1_tC1Aa08D,2.45,3.39
football,2 Bundesliga 2024 2025,Round 2,10/08/,Nurnberg,Schalke,3,1,0,3.29,3.48,2.25,g_1_YJ3eN30K,0.93,2.12
football,2 Bundesliga 2024 2025,Round 2,10/08/,Kaiserslautern,Greuther Furth,2,2,1,1.96,3.81,3.51,g_1_h4pSHsOs,2.02,2.7
football,2 Bundesliga 2024 2025,Round 2,10/08/,Regensburg,Ulm,1,0,0,2.4,3.33,2.93,g_1_StuiCwhJ,0.74,0.47
football,2 Bundesliga 2024 2025,Round 1,04/08/,Darmstadt,Dusseldorf,0,2,2,3.31,3.52,2.23,g_1_vJqPCEPP,0.79,1.49
football,2 Bundesliga 2024 2025,Round 1,04/08/,Greuther Furth,Preussen Munster,3,1,0,1.85,3.86,4.21,g_1_2Hl43AnC,3.3,3.65
football,2 Bundesliga 2024 2025,Round 1,04/08/,Ulm,Kaiserslautern,1,2,2,2.95,3.52,2.42,g_1_SIOxI915,0.98,3.0
football,2 Bundesliga 2024 2025,Round 1,04/08/,Schalke,Braunschweig,5,1,0,1.94,3.62,4.08,g_1_EeIMLi2t,2.7,1.21
football,2 Bundesliga 2024 2025,Round 1,03/08/,Hannover,Regensburg,2,0,0,1.59,4.31,5.71,g_1_fiod5WHa,2.0,0.51
football,2 Bundesliga 2024 2025,Round 1,03/08/,Hertha Berlin,Paderborn,1,2,2,2.05,3.98,3.38,g_1_OWxD1lHO,1.4,2.1
football,2 Bundesliga 2024 2025,Round 1,03/08/,Karlsruher SC,Nurnberg,3,2,0,1.58,4.62,5.4,g_1_zkVf7hmm,1.8,1.71
football,2 Bundesliga 2024 2025,Round 1,03/08/,Magdeburg,Elversberg,0,0,1,2.25,3.48,3.29,g_1_f5QUJVWh,2.49,0.72
football,2 Bundesliga 2024 2025,Round 1,03/08/,FC Koln,Hamburger SV,1,2,2,2.06,3.68,3.6,g_1_OA1xkBXI,3.29,1.95
