sports,league,round,date,home team,away team,home team total goal,away team total goal,result,match_id,odds_1,odds_x,odds_2,home_xg,away_xg
football,Ligue 1 2024 2025,Regular Season,30/05/,Reims,MetzWinner,1,3,2,g_1_d2UI0Kq4,2.59,3.3,2.92,2.01,0.71
football,Ligue 1 2024 2025,Regular Season,22/05/,Metz,Reims,1,1,1,g_1_0zyA2tFi,2.22,3.4,3.5,0.82,0.58
football,Ligue 1 2024 2025,Round 34,18/05/,Lens,Monaco,4,0,0,g_1_2TI0VAEN,2.7,3.91,2.47,1.48,0.4
football,Ligue 1 2024 2025,Round 34,18/05/,Lille,Reims,2,1,0,g_1_QNNyyFpn,1.4,4.86,9.21,2.18,0.08
football,Ligue 1 2024 2025,Round 34,18/05/,Lyon,Angers,2,0,0,g_1_fsvIKg05,1.18,8.68,14.1,3.9,0.5
football,Ligue 1 2024 2025,Round 34,18/05/,Marseille,Rennes,4,2,0,g_1_nHzAMFVh,1.61,4.52,5.33,4.05,1.15
football,Ligue 1 2024 2025,Round 34,18/05/,Nantes,Montpellier,3,0,0,g_1_f3FhXWqB,1.59,4.45,5.64,2.43,0.79
football,Ligue 1 2024 2025,Round 34,18/05/,Nice,Brest,6,0,0,g_1_j9XQIXUH,1.54,4.61,6.14,4.4,0.93
football,Ligue 1 2024 2025,Round 34,18/05/,PSG,Auxerre,3,1,0,g_1_KpaXPlxo,1.14,10.0,20.0,3.06,0.57
football,Ligue 1 2024 2025,Round 34,18/05/,St Etienne,Toulouse,2,3,2,g_1_OMVYGBaU,2.37,3.91,2.83,1.22,3.34
football,Ligue 1 2024 2025,Round 34,18/05/,Strasbourg,Le Havre,2,3,2,g_1_YmRqZhFb,1.57,5.1,5.1,1.46,2.46
football,Ligue 1 2024 2025,Round 34,18/05/,MetzAdvancing to next round,Dunkerque,1,0,0,g_1_YcKYizC7,1.96,3.49,4.17,1.15,0.54
football,Ligue 1 2024 2025,Round 34,15/05/,DunkerqueAdvancing to next round,Guingamp,1,0,0,g_1_ttkOZVKG,2.45,3.19,3.19,1.22,0.44
football,Ligue 1 2024 2025,Round 33,11/05/,Angers,Strasbourg,2,1,0,g_1_p44guBED,4.43,3.83,1.84,0.75,1.03
football,Ligue 1 2024 2025,Round 33,11/05/,Auxerre,Nantes,1,1,1,g_1_OlGpsXq1,2.83,3.39,2.62,0.42,0.77
