sports,league,round,date,home team,away team,home team total goal,away team total goal,result,match_id,odds_1,odds_x,odds_2,home_xg,away_xg
football,Bundesliga 2023 2024,Regular Season,28/05/,Dusseldorf,BochumWinner,0,4,2,g_1_UBjWdVpR,1.98,3.64,3.46,1.94,2.76
football,Bundesliga 2023 2024,Regular Season,24/05/,Bochum,Dusseldorf,0,3,2,g_1_dpwPbiGE,2.08,3.55,3.26,1.32,2.25
football,Bundesliga 2023 2024,Round 34,18/05/,Bayer Leverkusen,Augsburg,2,1,0,g_1_r7QOmnxn,1.22,7.69,12.8,2.86,0.77
football,Bundesliga 2023 2024,Round 34,18/05/,Dortmund,Darmstadt,4,0,0,g_1_fBoFTriU,1.14,9.88,19.1,2.83,0.42
football,Bundesliga 2023 2024,Round 34,18/05/,Eintracht Frankfurt,RB Leipzig,2,2,1,g_1_QVFTn6ih,0.0,0.0,0.0,2.02,1.73
football,Bundesliga 2023 2024,Round 34,18/05/,Heidenheim,FC Koln,4,1,0,g_1_8EBlrr6N,2.05,4.27,3.25,0.92,2.56
football,Bundesliga 2023 2024,Round 34,18/05/,Hoffenheim,Bayern Munich,4,2,0,g_1_YeJyopM4,3.59,4.42,1.9,2.21,1.59
football,Bundesliga 2023 2024,Round 34,18/05/,Stuttgart,B. Monchengladbach,4,0,0,g_1_fB7pqOjH,1.25,7.48,10.3,1.84,1.45
football,Bundesliga 2023 2024,Round 34,18/05/,Union Berlin,Freiburg,2,1,0,g_1_WWMKlSMu,1.92,3.78,4.07,2.68,1.04
football,Bundesliga 2023 2024,Round 34,18/05/,Werder Bremen,Bochum,4,1,0,g_1_CnIup4yB,2.15,3.84,3.28,3.87,1.98
football,Bundesliga 2023 2024,Round 34,18/05/,Wolfsburg,Mainz,1,3,2,g_1_4MEXoQ6b,3.3,3.61,2.22,1.13,1.65
football,Bundesliga 2023 2024,Round 33,13/05/,Bochum,Bayer Leverkusen,0,5,2,g_1_Khg2Wp7B,4.52,4.3,1.73,0.16,4.29
football,Bundesliga 2023 2024,Round 33,13/05/,Bayern Munich,Wolfsburg,2,0,0,g_1_6NvEhyOD,1.51,5.33,5.53,0.35,0.22
football,Bundesliga 2023 2024,Round 33,12/05/,Darmstadt,Hoffenheim,0,6,2,g_1_GKnBUOyO,5.26,5.1,1.55,0.67,3.22
football,Bundesliga 2023 2024,Round 33,12/05/,Mainz,Dortmund,3,0,0,g_1_U30kZnNh,1.93,4.11,3.72,2.47,0.67
football,Bundesliga 2023 2024,Round 33,11/05/,B. Monchengladbach,Eintracht Frankfurt,1,1,1,g_1_CSkfY6xa,2.76,3.85,2.45,0.44,1.5
football,Bundesliga 2023 2024,Round 33,11/05/,FC Koln,Union Berlin,3,2,0,g_1_QVgbXQi5,2.7,3.39,2.74,2.89,1.62
football,Bundesliga 2023 2024,Round 33,11/05/,Freiburg,Heidenheim,1,1,1,g_1_jD1ozT7n,1.77,4.08,4.56,1.94,1.17
football,Bundesliga 2023 2024,Round 33,11/05/,RB Leipzig,Werder Bremen,1,1,1,g_1_rm2sy9ht,1.39,5.64,7.4,1.93,1.05
football,Bundesliga 2023 2024,Round 33,11/05/,Augsburg,Stuttgart,0,1,2,g_1_bqh6V4MH,4.25,4.42,1.76,0.71,2.37
football,Bundesliga 2023 2024,Round 32,06/05/,Heidenheim,Mainz,1,1,1,g_1_2kEXqqKD,3.05,3.46,2.42,1.29,0.93
football,Bundesliga 2023 2024,Round 32,06/05/,Eintracht Frankfurt,Bayer Leverkusen,1,5,2,g_1_2RVpgmcR,3.03,3.6,2.37,1.22,2.83
