sports,league,round,date,home team,away team,home team total goal,away team total goal,result,match_id,odds_1,odds_x,odds_2,home_xg,away_xg
football,Serie A 2023 2024,Round 29,03/06/,Atalanta,Fiorentina,2,3,2,g_1_0OKRs71U,1.64,4.44,5.12,1.86,1.29
football,Serie A 2023 2024,Round 38,27/05/,Empoli,AS Roma,2,1,0,g_1_4W5t03Zl,2.35,3.72,2.97,2.7,1.32
football,Serie A 2023 2024,Round 38,27/05/,Frosinone,Udinese,0,1,2,g_1_rN4paNle,2.54,3.18,3.09,0.91,0.86
football,Serie A 2023 2024,Round 38,27/05/,Lazio,Sassuolo,1,1,1,g_1_6Le197C2,1.36,5.6,8.65,1.06,1.02
football,Serie A 2023 2024,Round 38,27/05/,Verona,Inter,2,2,1,g_1_jPP565dL,6.67,5.13,1.46,2.49,2.22
football,Serie A 2023 2024,Round 38,27/05/,Atalanta,Torino,3,0,0,g_1_pnP95PBR,2.46,3.58,2.9,2.15,0.85
football,Serie A 2023 2024,Round 38,27/05/,Napoli,Lecce,0,0,1,g_1_CYQ17osF,1.4,5.59,7.33,1.59,0.41
football,Serie A 2023 2024,Round 38,26/05/,AC Milan,Salernitana,3,3,1,g_1_pCf58RR8,1.14,10.5,17.0,2.77,1.44
football,Serie A 2023 2024,Round 38,26/05/,Juventus,Monza,2,0,0,g_1_hI7JpOZ1,1.55,4.54,5.99,0.98,0.65
football,Serie A 2023 2024,Round 38,25/05/,Genoa,Bologna,2,0,0,g_1_Cd9lbs41,3.12,3.17,2.54,1.34,0.85
football,Serie A 2023 2024,Round 38,24/05/,Cagliari,Fiorentina,2,3,2,g_1_M7Gy1qKr,4.72,3.99,1.76,1.5,1.2
football,Serie A 2023 2024,Round 37,21/05/,Bologna,Juventus,3,3,1,g_1_rmlyYpjd,2.9,3.18,2.7,1.46,0.71
football,Serie A 2023 2024,Round 37,21/05/,Salernitana,Verona,1,2,2,g_1_Q7Nvh6sS,5.34,4.0,1.69,0.0,0.0
football,Serie A 2023 2024,Round 37,20/05/,AS Roma,Genoa,1,0,0,g_1_nHOzgnSL,1.5,4.47,7.22,0.52,0.26
football,Serie A 2023 2024,Round 37,20/05/,Inter,Lazio,1,1,1,g_1_beWNelr3,1.58,4.62,5.55,1.66,0.63
football,Serie A 2023 2024,Round 37,19/05/,Monza,Frosinone,0,1,2,g_1_4hZVgSCF,3.16,3.58,2.3,0.86,1.79
football,Serie A 2023 2024,Round 37,19/05/,Udinese,Empoli,1,1,1,g_1_vF3Fo4Ke,1.93,3.38,4.58,1.88,0.96
football,Serie A 2023 2024,Round 37,19/05/,Sassuolo,Cagliari,0,2,2,g_1_IaF6mQkq,2.38,3.3,3.26,0.29,1.49
football,Serie A 2023 2024,Round 37,19/05/,Torino,AC Milan,3,1,0,g_1_djEAnp5k,2.64,3.14,2.99,0.95,1.88
football,Serie A 2023 2024,Round 37,19/05/,Lecce,Atalanta,0,2,2,g_1_hIVRf8c9,3.88,3.69,1.99,1.21,1.71
football,Serie A 2023 2024,Round 37,18/05/,Fiorentina,Napoli,2,2,1,g_1_K4XJdUSd,2.14,3.57,3.53,0.58,1.03
football,Serie A 2023 2024,Round 36,14/05/,Fiorentina,Monza,2,1,0,g_1_UFIypiqi,1.52,4.46,6.68,2.32,0.78
football,Serie A 2023 2024,Round 36,14/05/,Lecce,Udinese,0,2,2,g_1_jk9duTcM,3.08,3.08,2.62,0.35,1.73
football,Serie A 2023 2024,Round 36,13/05/,Atalanta,AS Roma,2,1,0,g_1_GCUgL76j,1.92,3.9,3.93,3.12,1.36
football,Serie A 2023 2024,Round 36,13/05/,Juventus,Salernitana,1,1,1,g_1_4YAlskT9,1.18,8.68,14.5,1.89,0.55
football,Serie A 2023 2024,Round 36,12/05/,Genoa,Sassuolo,2,1,0,g_1_QsCprVD3,2.3,3.46,3.26,0.69,1.81
football,Serie A 2023 2024,Round 36,12/05/,Verona,Torino,1,2,2,g_1_4dkXYQzj,3.08,2.98,2.7,1.12,0.48
football,Serie A 2023 2024,Round 36,12/05/,Lazio,Empoli,2,0,0,g_1_CbAht9rG,1.67,3.91,5.68,1.62,1.11
football,Serie A 2023 2024,Round 36,12/05/,AC Milan,Cagliari,5,1,0,g_1_YDb1vmDS,1.58,4.41,5.86,3.3,1.42
football,Serie A 2023 2024,Round 36,12/05/,Napoli,Bologna,0,2,2,g_1_AZkTZ6Lq,1.91,3.46,4.59,1.55,1.33
football,Serie A 2023 2024,Round 36,11/05/,Frosinone,Inter,0,5,2,g_1_rJMuqBbc,4.32,3.94,1.83,1.35,1.82
football,Serie A 2023 2024,Round 35,07/05/,Udinese,Napoli,1,1,1,g_1_MBCLwGMH,4.05,3.83,1.91,0.73,0.87
football,Serie A 2023 2024,Round 35,07/05/,Salernitana,Atalanta,1,2,2,g_1_jDeAtIxa,10.3,6.83,1.27,0.42,1.87
football,Serie A 2023 2024,Round 35,06/05/,AS Roma,Juventus,1,1,1,g_1_8l65sbNh,2.75,3.31,2.74,2.0,1.16
football,Serie A 2023 2024,Round 35,06/05/,AC Milan,Genoa,3,3,1,g_1_0O2cqKht,1.43,5.13,7.4,2.52,0.95
football,Serie A 2023 2024,Round 35,05/05/,Empoli,Frosinone,0,0,1,g_1_bFGVm0pP,2.39,3.37,3.16,0.36,1.38
football,Serie A 2023 2024,Round 35,05/05/,Verona,Fiorentina,2,1,0,g_1_xMVkMmip,3.67,3.24,2.23,1.9,0.89
football,Serie A 2023 2024,Round 35,05/05/,Cagliari,Lecce,1,1,1,g_1_fsjku8tP,2.11,3.28,3.96,0.85,1.94
football,Serie A 2023 2024,Round 35,05/05/,Sassuolo,Inter,1,0,0,g_1_lbEDuxh5,6.0,4.87,1.55,0.27,0.94
football,Serie A 2023 2024,Round 35,05/05/,Monza,Lazio,2,2,1,g_1_Uc71rv8n,4.54,3.79,1.83,2.12,1.27
football,Serie A 2023 2024,Round 35,04/05/,Torino,Bologna,0,0,1,g_1_rLDHvd7B,2.83,2.93,2.97,0.59,0.15
football,Serie A 2023 2024,Round 34,30/04/,Genoa,Cagliari,3,0,0,g_1_dQhciEZJ,2.18,3.24,3.8,1.08,0.94
football,Serie A 2023 2024,Round 34,29/04/,Fiorentina,Sassuolo,5,1,0,g_1_tvnotlRI,1.62,4.12,5.94,3.54,0.36
football,Serie A 2023 2024,Round 34,29/04/,Atalanta,Empoli,2,0,0,g_1_8QmwrAd6,1.53,4.31,6.88,2.17,0.46
football,Serie A 2023 2024,Round 34,29/04/,Napoli,AS Roma,2,2,1,g_1_SEWuqjs0,2.01,3.72,3.79,3.8,1.75
football,Serie A 2023 2024,Round 34,28/04/,Bologna,Udinese,1,1,1,g_1_nHnssUBC,1.68,3.84,5.8,0.77,0.54
football,Serie A 2023 2024,Round 34,28/04/,Inter,Torino,2,0,0,g_1_zHi1jYlQ,1.56,4.07,6.89,1.72,0.48
football,Serie A 2023 2024,Round 34,28/04/,Lazio,Verona,1,0,0,g_1_f1YXpCCm,1.61,4.26,5.78,0.95,0.39
football,Serie A 2023 2024,Round 34,28/04/,Juventus,AC Milan,0,0,1,g_1_tbUTohcs,2.21,3.38,3.55,1.25,0.31
football,Serie A 2023 2024,Round 34,27/04/,Lecce,Monza,1,1,1,g_1_lOXypWRg,2.02,3.41,4.14,0.86,1.33
football,Serie A 2023 2024,Round 34,27/04/,Frosinone,Salernitana,3,0,0,g_1_8AaFSUdJ,1.43,4.87,7.94,1.88,0.95
football,Serie A 2023 2024,Round 32,26/04/,Udinese,AS Roma,1,2,2,g_1_f1nTGXc7,5.09,1.74,4.08,0.56,1.13
football,Serie A 2023 2024,Round 33,23/04/,AC Milan2,Inter,1,2,2,g_1_rNSNxFKQ,4.01,3.46,2.03,2.5,2.03
football,Serie A 2023 2024,Round 33,23/04/,AS Roma,Bologna,1,3,2,g_1_279fXhrl,2.34,2.96,3.76,2.0,1.07
football,Serie A 2023 2024,Round 33,22/04/,Monza,Atalanta,1,2,2,g_1_pWEkYYSs,3.77,4.04,1.93,1.27,1.52
football,Serie A 2023 2024,Round 33,22/04/,Salernitana,Fiorentina,0,2,2,g_1_tb8bWCcf,5.95,4.09,1.62,0.24,1.13
football,Serie A 2023 2024,Round 33,21/04/,Torino,Frosinone,0,0,1,g_1_neB6UjS6,1.74,3.72,5.33,0.53,0.63
football,Serie A 2023 2024,Round 33,21/04/,Sassuolo,Lecce,0,3,2,g_1_zL72VWC0,2.26,3.39,3.41,0.52,2.13
