sports,league,round,date,home team,away team,home team total goal,away team total goal,result,odds_1,odds_x,odds_2,match_id,home_xg,away_xg
football,Eredivisie 2024 2025,Round 14,02/12/,Nijmegen,Ajax,1,2,2,4.61,4.0,1.77,g_1_4daRLgp4,3.0,0.9
football,Eredivisie 2024 2025,Round 14,01/12/,AZ Alkmaar,Heracles,1,0,0,1.43,5.08,7.62,g_1_h0dv0CNp,1.19,0.46
football,Eredivisie 2024 2025,Round 14,01/12/,Twente,G.A. Eagles,3,2,0,1.68,4.42,4.76,g_1_pfqQNFFi,1.97,1.39
football,Eredivisie 2024 2025,Round 14,01/12/,Utrecht,PSV,2,5,2,6.66,4.88,1.48,g_1_YFF75YaN,1.54,1.7
football,Eredivisie 2024 2025,Round 14,01/12/,Zwolle,Sparta Rotterdam,1,0,0,2.82,3.62,2.5,g_1_QkCa7fVA,1.21,0.52
football,Eredivisie 2024 2025,Round 14,01/12/,Feyenoord,Sittard,1,1,1,0.0,0.0,0.0,g_1_4zOj9G0b,1.42,1.24
football,Eredivisie 2024 2025,Round 14,01/12/,Groningen,Willem II,2,0,0,2.01,3.37,4.23,g_1_CS5qBxWo,1.0,0.31
football,Eredivisie 2024 2025,Round 14,01/12/,NAC Breda,Almere City,1,0,0,1.65,4.05,5.62,g_1_dICZJCcJ,0.72,0.36
football,Eredivisie 2024 2025,Round 14,30/11/,Heerenveen,Waalwijk,1,1,1,1.65,4.14,5.49,g_1_O4ERLYS6,0.79,1.13
football,Eredivisie 2024 2025,Round 13,25/11/,Ajax,Zwolle,2,0,0,1.13,10.7,21.0,g_1_SxLINfbf,1.0,1.14
football,Eredivisie 2024 2025,Round 13,24/11/,Sparta Rotterdam,AZ Alkmaar,1,2,2,2.89,3.34,2.6,g_1_dlovVx6K,1.24,0.15
football,Eredivisie 2024 2025,Round 13,24/11/,Willem II,NAC Breda,2,2,1,2.47,3.19,3.19,g_1_tMMAPGTs,1.89,1.38
football,Eredivisie 2024 2025,Round 13,24/11/,Nijmegen,Utrecht,1,2,2,2.37,3.38,3.2,g_1_Usgh7ZDD,1.26,0.59
football,Eredivisie 2024 2025,Round 13,24/11/,PSV,Groningen,5,0,0,1.15,9.19,17.9,g_1_fPvAfdU7,3.88,0.18
football,Eredivisie 2024 2025,Round 13,24/11/,Sittard,Twente,1,2,2,4.74,3.76,1.81,g_1_YFaq9eq1,1.14,0.66
football,Eredivisie 2024 2025,Round 13,24/11/,Feyenoord,Heerenveen,3,0,0,1.31,5.47,11.9,g_1_roL4GwiR,2.56,0.31
football,Eredivisie 2024 2025,Round 13,24/11/,Heracles,Waalwijk,2,2,1,1.8,4.0,4.46,g_1_021yBHEl,2.95,2.32
football,Eredivisie 2024 2025,Round 13,24/11/,G.A. Eagles,Almere City,3,0,0,1.54,4.31,6.67,g_1_zLHdIaME,2.92,0.43
football,Eredivisie 2024 2025,Round 12,11/11/,AZ Alkmaar,Willem II,1,2,2,1.59,3.98,6.61,g_1_nay2dIae,2.22,0.76
football,Eredivisie 2024 2025,Round 12,10/11/,Heerenveen,G.A. Eagles,1,0,0,2.62,3.39,2.83,g_1_tn61bvVr,0.2,0.74
football,Eredivisie 2024 2025,Round 12,10/11/,Twente,Ajax,2,2,1,3.0,3.5,2.43,g_1_pGKV307L,1.48,2.43
football,Eredivisie 2024 2025,Round 12,10/11/,Almere City,Feyenoord,1,4,2,8.45,4.59,1.44,g_1_llRM5Mx9,0.79,1.78
football,Eredivisie 2024 2025,Round 12,10/11/,Waalwijk,Nijmegen,0,3,2,3.96,3.66,1.98,g_1_MsZzrJp2,0.6,1.43
football,Eredivisie 2024 2025,Round 12,10/11/,NAC Breda,PSV,0,3,2,7.39,5.86,1.38,g_1_0SpSquGk,0.58,1.83
football,Eredivisie 2024 2025,Round 12,10/11/,Zwolle,Sittard,3,1,0,2.6,3.5,2.78,g_1_WCfdk1hS,2.19,2.84
football,Eredivisie 2024 2025,Round 12,10/11/,Groningen,Sparta Rotterdam,1,0,0,2.58,3.27,2.97,g_1_zo1miNNF,1.39,0.6
football,Eredivisie 2024 2025,Round 12,09/11/,Utrecht,Heracles,1,0,0,1.51,4.58,6.59,g_1_2X2ugqg3,2.2,0.81
football,Eredivisie 2024 2025,Round 11,04/11/,Waalwijk,Almere City,2,0,0,2.76,3.38,2.69,g_1_nPKhVu1d,0.6,0.31
football,Eredivisie 2024 2025,Round 11,03/11/,Nijmegen,Groningen,6,0,0,2.11,3.18,4.14,g_1_tK9CkAnB,3.12,0.27
football,Eredivisie 2024 2025,Round 11,03/11/,Sparta Rotterdam,Utrecht,1,4,2,2.86,3.58,2.48,g_1_08MpX1Wq,1.41,0.95
football,Eredivisie 2024 2025,Round 11,03/11/,G.A. Eagles,Zwolle,2,2,1,1.6,4.28,5.88,g_1_Yg64iWHb,2.69,0.42
football,Eredivisie 2024 2025,Round 11,03/11/,Feyenoord,AZ Alkmaar,3,2,0,1.69,3.78,5.82,g_1_CQxNvgYh,2.12,1.76
football,Eredivisie 2024 2025,Round 11,03/11/,Sittard,Heerenveen,3,0,0,2.17,3.4,3.63,g_1_xSCeghmn,0.91,0.55
football,Eredivisie 2024 2025,Round 11,03/11/,Ajax,PSV,3,2,0,2.62,3.85,2.57,g_1_MFxnZl2U,2.02,1.08
football,Eredivisie 2024 2025,Round 11,03/11/,Heracles,NAC Breda,2,0,0,2.2,3.49,3.45,g_1_YuRVxX25,1.23,1.19
football,Eredivisie 2024 2025,Round 11,03/11/,Willem II,Twente,0,1,2,5.86,3.67,1.7,g_1_t6UwyBXH,0.49,2.07
football,Eredivisie 2024 2025,Round 4,31/10/,Feyenoord,Ajax,0,2,2,2.01,3.49,4.06,g_1_fZ7Fb8Dj,1.37,0.63
football,Eredivisie 2024 2025,Round 10,28/10/,AZ Alkmaar,G.A. Eagles,2,2,1,1.71,3.87,5.28,g_1_Uoq4OXmC,1.73,1.25
football,Eredivisie 2024 2025,Round 10,28/10/,Ajax,Willem II,1,0,0,1.41,5.13,7.98,g_1_40ZEtF3t,1.65,0.4
football,Eredivisie 2024 2025,Round 10,27/10/,Twente,Heracles,5,0,0,1.25,7.2,10.9,g_1_2asCMBIO,2.36,0.16
football,Eredivisie 2024 2025,Round 10,27/10/,Utrecht,Feyenoord,0,2,2,4.13,3.82,1.9,g_1_YJkeQgJa,0.25,1.67
football,Eredivisie 2024 2025,Round 10,27/10/,Heerenveen,Sparta Rotterdam,2,0,0,2.36,3.69,2.98,g_1_QgnmSFlm,0.8,0.39
football,Eredivisie 2024 2025,Round 10,27/10/,NAC Breda,Waalwijk,4,1,0,1.7,4.15,4.99,g_1_GrJU9YYI,3.01,0.49
football,Eredivisie 2024 2025,Round 10,27/10/,PSV,Zwolle,6,0,0,1.14,10.8,17.6,g_1_tMAGXyRP,2.47,0.1
football,Eredivisie 2024 2025,Round 10,26/10/,Sittard,Groningen,1,0,0,2.11,3.5,3.7,g_1_KGPLBf46,0.48,0.36
football,Eredivisie 2024 2025,Round 10,26/10/,Almere City,Nijmegen,1,0,0,3.28,3.26,2.38,g_1_n3RDDGZg,0.33,1.82
football,Eredivisie 2024 2025,Round 9,20/10/,Zwolle,NAC Breda,1,2,2,1.96,3.49,4.3,g_1_jyY4Fx5s,0.71,2.15
football,Eredivisie 2024 2025,Round 9,20/10/,Groningen,Utrecht,0,1,2,2.93,3.49,2.49,g_1_EefmcekD,0.57,0.51
football,Eredivisie 2024 2025,Round 9,20/10/,Heracles,Ajax,3,4,2,7.44,5.64,1.39,g_1_fiXZKbsK,0.83,3.57
football,Eredivisie 2024 2025,Round 9,20/10/,Willem II,Sittard,0,0,1,2.34,3.26,3.38,g_1_6VjuaHK0,0.85,2.06
football,Eredivisie 2024 2025,Round 9,20/10/,G.A. Eagles,Feyenoord,1,5,2,3.8,4.08,1.91,g_1_A3cW0wjl,0.4,2.27
football,Eredivisie 2024 2025,Round 9,20/10/,Nijmegen,Heerenveen,3,0,0,1.92,3.83,4.02,g_1_pIsjL7y3,1.57,0.34
football,Eredivisie 2024 2025,Round 9,20/10/,Waalwijk,Twente,2,2,1,7.44,5.91,1.38,g_1_vHzaJo6F,0.71,1.9
football,Eredivisie 2024 2025,Round 9,20/10/,AZ Alkmaar,PSV,1,2,2,3.61,3.79,2.04,g_1_IBk4c4qd,0.34,1.73
football,Eredivisie 2024 2025,Round 9,19/10/,Sparta Rotterdam,Almere City,2,2,1,1.76,4.04,4.66,g_1_dd1eaQEq,2.07,0.94
football,Eredivisie 2024 2025,Round 8,07/10/,Sittard,AZ Alkmaar,1,0,0,5.05,3.57,1.81,g_1_QDAP4niM,1.8,0.89
football,Eredivisie 2024 2025,Round 8,06/10/,Ajax,Groningen,3,1,0,1.3,6.41,9.62,g_1_YcdG8Uic,3.81,1.14
football,Eredivisie 2024 2025,Round 8,06/10/,Feyenoord,Twente,2,1,0,1.75,4.16,4.56,g_1_MJGJ8nxi,1.05,0.74
football,Eredivisie 2024 2025,Round 8,06/10/,Heerenveen,Zwolle,1,1,1,1.86,3.96,4.16,g_1_xEJXHjF4,1.38,0.59
football,Eredivisie 2024 2025,Round 8,06/10/,G.A. Eagles,Heracles,4,1,0,1.61,4.45,5.45,g_1_6BfO68M9,2.99,0.49
football,Eredivisie 2024 2025,Round 8,06/10/,Utrecht,Waalwijk,3,2,0,1.41,5.09,8.14,g_1_jyQmE8ET,1.52,0.84
football,Eredivisie 2024 2025,Round 8,06/10/,PSV,Sparta Rotterdam,2,1,0,1.22,7.49,13.3,g_1_ULyuGUqH,1.6,1.95
football,Eredivisie 2024 2025,Round 8,06/10/,NAC Breda,Nijmegen,1,0,0,3.43,3.31,2.29,g_1_lhwwd9ho,1.46,0.63
football,Eredivisie 2024 2025,Round 8,05/10/,Almere City,Willem II,0,1,2,2.59,3.21,3.0,g_1_tnQOJCph,1.6,0.41
football,Eredivisie 2024 2025,Round 7,30/09/,AZ Alkmaar,Utrecht,1,2,2,1.61,4.3,5.64,g_1_U7d61VUN,3.26,0.77
football,Eredivisie 2024 2025,Round 7,29/09/,Waalwijk,Ajax,0,2,2,6.81,5.81,1.41,g_1_ribb3i0B,0.21,1.2
football,Eredivisie 2024 2025,Round 7,29/09/,Groningen,G.A. Eagles,0,1,2,2.68,3.49,2.7,g_1_MyAk5DVb,0.49,2.55
football,Eredivisie 2024 2025,Round 7,29/09/,Twente,NAC Breda,1,0,0,1.28,6.72,10.2,g_1_08t8hzng,1.42,0.32
football,Eredivisie 2024 2025,Round 7,29/09/,Zwolle,Almere City,1,0,0,1.95,3.77,3.96,g_1_EB6s7Z0n,1.66,1.22
football,Eredivisie 2024 2025,Round 7,29/09/,Sparta Rotterdam,Sittard,1,1,1,1.66,4.0,5.64,g_1_2XxPlhoI,1.56,0.96
football,Eredivisie 2024 2025,Round 7,29/09/,Nijmegen,Feyenoord,1,1,1,6.09,4.19,1.59,g_1_8YqGjEG5,0.77,1.54
football,Eredivisie 2024 2025,Round 7,28/09/,Willem II,PSV,0,2,2,9.2,6.01,1.33,g_1_zoyXnWFU,0.86,1.58
football,Eredivisie 2024 2025,Round 7,28/09/,Heracles,Heerenveen,2,1,0,3.05,3.58,2.36,g_1_vghafdHt,1.25,0.64
football,Eredivisie 2024 2025,Round 6,22/09/,Sittard,PSV,1,3,2,12.6,8.43,1.2,g_1_EDylmuAD,0.38,1.47
football,Eredivisie 2024 2025,Round 6,22/09/,Almere City,Twente,0,5,2,6.08,4.84,1.52,g_1_zm8uiNAl,1.61,1.2
football,Eredivisie 2024 2025,Round 6,22/09/,Feyenoord,NAC Breda,2,0,0,1.12,11.4,20.0,g_1_806mk1u1,2.25,0.18
football,Eredivisie 2024 2025,Round 6,22/09/,Heerenveen,Groningen2,2,1,0,2.34,3.77,2.95,g_1_G2R8dqmR,1.88,0.21
football,Eredivisie 2024 2025,Round 6,22/09/,Nijmegen,Heracles,1,2,2,1.66,4.31,5.13,g_1_8xO0b5IE,1.11,1.23
football,Eredivisie 2024 2025,Round 6,22/09/,G.A. Eagles,Ajax,1,1,1,4.47,4.11,1.78,g_1_StoEz2Q7,0.59,1.17
football,Eredivisie 2024 2025,Round 6,22/09/,Waalwijk,Sparta Rotterdam,1,2,2,3.98,3.98,1.89,g_1_Mqr6xOee,2.68,1.13
football,Eredivisie 2024 2025,Round 6,21/09/,Utrecht,Willem II,3,2,0,1.7,3.91,5.4,g_1_QHlcvpRr,1.2,0.9
football,Eredivisie 2024 2025,Round 6,21/09/,Zwolle,AZ Alkmaar,1,2,2,6.37,5.12,1.48,g_1_Uo3Rq63L,1.62,2.29
football,Eredivisie 2024 2025,Round 3,19/09/,Ajax,Sittard,5,0,0,1.33,5.67,10.1,g_1_IkYj6aFa,3.45,0.09
football,Eredivisie 2024 2025,Round 3,18/09/,Twente,Heerenveen,2,0,0,1.33,6.13,8.69,g_1_pOKq8Lpm,2.75,1.19
football,Eredivisie 2024 2025,Round 5,15/09/,Heracles,Almere City,0,0,1,2.25,3.69,3.18,g_1_YJ9IoSY8,2.15,0.78
football,Eredivisie 2024 2025,Round 5,15/09/,Willem II,Waalwijk,3,0,0,1.86,3.76,4.43,g_1_SMMWNOt2,2.02,1.08
football,Eredivisie 2024 2025,Round 5,15/09/,Sparta Rotterdam,G.A. Eagles,1,2,2,2.04,3.64,3.77,g_1_zPshV6lS,1.41,0.93
football,Eredivisie 2024 2025,Round 5,15/09/,AZ Alkmaar,Heerenveen,9,1,0,1.41,5.13,7.93,g_1_6qjyZlk3,5.25,1.48
football,Eredivisie 2024 2025,Round 5,15/09/,NAC Breda,Sittard,1,0,0,3.1,3.62,2.31,g_1_6ggkBocd,0.56,0.6
football,Eredivisie 2024 2025,Round 5,15/09/,Groningen,Feyenoord,2,2,1,4.78,4.0,1.75,g_1_bTksD7Sq,0.95,1.37
football,Eredivisie 2024 2025,Round 5,14/09/,PSV,Nijmegen,2,0,0,1.16,9.17,16.7,g_1_vclqXSJF,1.72,0.09
football,Eredivisie 2024 2025,Round 5,14/09/,Twente,Zwolle,1,1,1,1.32,6.42,8.73,g_1_EeEAIT4M,1.39,0.41
football,Eredivisie 2024 2025,Round 4,01/09/,PSV,G.A. Eagles,3,0,0,1.14,9.88,20.0,g_1_6VA2KkzA,1.99,0.98
football,Eredivisie 2024 2025,Round 4,01/09/,Zwolle,Heracles,3,0,0,2.09,3.78,3.47,g_1_nTf1MB5c,2.09,0.3
football,Eredivisie 2024 2025,Round 4,01/09/,Utrecht,Twente,2,1,0,2.74,3.54,2.61,g_1_0YksHGTH,1.11,1.17
football,Eredivisie 2024 2025,Round 4,01/09/,Willem II,Sparta Rotterdam,1,2,2,3.28,3.47,2.29,g_1_EHRa4wpC,0.3,0.69
football,Eredivisie 2024 2025,Round 4,01/09/,Heerenveen,NAC Breda,4,0,0,1.68,4.06,5.33,g_1_WhbQKbUh,0.0,0.0
football,Eredivisie 2024 2025,Round 4,01/09/,Sittard,Nijmegen,0,3,2,2.21,3.59,3.34,g_1_QeeIMKat,0.68,1.27
football,Eredivisie 2024 2025,Round 4,31/08/,Almere City,Groningen,1,1,1,3.67,3.57,2.09,g_1_h8nZIxa5,1.36,1.24
football,Eredivisie 2024 2025,Round 4,31/08/,Waalwijk,AZ Alkmaar,0,3,2,7.99,4.63,1.45,g_1_nVP72HEO,0.18,2.73
football,Eredivisie 2024 2025,Round 3,25/08/,G.A. Eagles,Waalwijk,2,0,0,1.71,4.07,5.01,g_1_0jqDDsNP,2.55,0.41
football,Eredivisie 2024 2025,Round 3,25/08/,Heracles,Willem II,1,1,1,2.46,3.48,2.97,g_1_xIcIi006,0.98,0.82
football,Eredivisie 2024 2025,Round 3,25/08/,Sparta Rotterdam,Feyenoord,1,1,1,8.45,4.59,1.44,g_1_YqiRkvVI,1.09,0.99
football,Eredivisie 2024 2025,Round 3,25/08/,Groningen,AZ Alkmaar,0,0,1,3.63,3.58,2.1,g_1_44aAgMVg,0.44,1.11
football,Eredivisie 2024 2025,Round 3,25/08/,NAC Breda,Utrecht,1,2,2,3.86,3.58,2.03,g_1_A561er1s,0.65,2.31
football,Eredivisie 2024 2025,Round 3,25/08/,Almere City,PSV,1,7,2,14.1,8.89,1.18,g_1_vNFV04wK,0.2,3.08
football,Eredivisie 2024 2025,Round 3,25/08/,Nijmegen,Zwolle,1,0,0,1.64,4.0,5.85,g_1_dbjoghKD,1.95,1.27
football,Eredivisie 2024 2025,Round 2,18/08/,NAC Breda,Ajax,2,1,0,6.37,5.12,1.48,g_1_lYnweEk1,0.76,1.18
football,Eredivisie 2024 2025,Round 2,18/08/,Willem II,G.A. Eagles,2,0,0,2.56,3.43,2.87,g_1_UVWyczLl,1.09,0.51
football,Eredivisie 2024 2025,Round 2,18/08/,Zwolle,Feyenoord,1,5,2,11.7,7.2,1.24,g_1_Yao62dcR,0.92,2.63
football,Eredivisie 2024 2025,Round 2,18/08/,Heracles,PSV,1,3,2,16.6,9.59,1.15,g_1_xYic4ISE,1.2,1.82
football,Eredivisie 2024 2025,Round 2,18/08/,Waalwijk,Groningen,1,2,2,3.06,3.37,2.45,g_1_ARaBtFz8,1.27,1.37
football,Eredivisie 2024 2025,Round 2,18/08/,AZ Alkmaar,Nijmegen,1,0,0,1.51,4.58,6.59,g_1_lCB2ry6e,0.94,0.17
football,Eredivisie 2024 2025,Round 2,18/08/,Twente,Sparta Rotterdam,1,1,1,1.65,4.23,5.34,g_1_d4gepcyq,1.42,1.08
football,Eredivisie 2024 2025,Round 2,17/08/,Heerenveen,Utrecht,1,1,1,3.07,3.58,2.35,g_1_23yN25iA,0.93,0.34
football,Eredivisie 2024 2025,Round 2,17/08/,Sittard,Almere City,3,0,0,1.8,3.7,4.88,g_1_UkwF4RMc,3.02,0.51
football,Eredivisie 2024 2025,Round 1,11/08/,Ajax,Heerenveen,1,0,0,1.43,4.99,7.62,g_1_EseStOUj,1.01,0.17
football,Eredivisie 2024 2025,Round 1,11/08/,G.A. Eagles,Sittard,0,2,2,2.11,3.38,3.82,g_1_489dnp7T,1.26,0.89
football,Eredivisie 2024 2025,Round 1,11/08/,Utrecht,Zwolle,1,0,0,1.56,4.31,6.37,g_1_n7yoUpoo,1.62,0.29
football,Eredivisie 2024 2025,Round 1,11/08/,Sparta Rotterdam,Heracles,0,0,1,1.43,5.13,7.44,g_1_zTHujS74,0.7,0.34
football,Eredivisie 2024 2025,Round 1,11/08/,PSV,Waalwijk,5,1,0,1.08,15.7,25.0,g_1_v1OWilwh,2.31,1.2
football,Eredivisie 2024 2025,Round 1,11/08/,Almere City2,AZ Alkmaar,0,1,2,5.54,3.76,1.71,g_1_rgLml6xH,0.32,0.61
football,Eredivisie 2024 2025,Round 1,11/08/,Nijmegen,Twente,1,2,2,3.16,3.47,2.34,g_1_UkeEZ6NN,0.63,2.23
football,Eredivisie 2024 2025,Round 1,10/08/,Feyenoord,Willem II,1,1,1,1.14,9.25,23.0,g_1_MPi6yThB,1.96,0.12
football,Eredivisie 2024 2025,Round 1,10/08/,Groningen,NAC Breda,4,1,0,1.7,3.88,5.36,g_1_0A3cwkOb,2.41,1.27
