sports,league,round,date,home team,away team,home team total goal,away team total goal,result,match_id,odds_1,odds_x,odds_2,home_xg,away_xg
football,Bundesliga 2022 2023,Regular Season,06/06/,Hamburger SV,StuttgartWinner,1,3,2,g_1_fZ9fBLTO,2.96,3.7,2.17,1.38,2.24
football,Bundesliga 2022 2023,Regular Season,02/06/,Stuttgart,Hamburger SV,3,0,0,g_1_GrBjC1EI,1.67,4.44,4.83,0.0,0.0
football,Bundesliga 2022 2023,Round 34,27/05/,B. Monchengladbach,Augsburg,2,0,0,g_1_Q5QC6sy8,1.98,4.07,3.56,2.93,0.89
football,Bundesliga 2022 2023,Round 34,27/05/,Bochum,Bayer Leverkusen,3,0,0,g_1_bBUeT4rL,4.31,4.44,1.74,1.35,0.69
football,Bundesliga 2022 2023,Round 34,27/05/,Dortmund,Mainz,2,2,1,g_1_MDTeAPyq,1.23,7.48,11.5,2.82,1.59
football,Bundesliga 2022 2023,Round 34,27/05/,Eintracht Frankfurt,Freiburg,2,1,0,g_1_v9EfVQD8,1.98,4.07,3.56,3.27,1.11
football,Bundesliga 2022 2023,Round 34,27/05/,FC Koln,Bayern Munich,1,2,2,g_1_C2M87NL1,5.81,5.67,1.46,1.78,0.91
football,Bundesliga 2022 2023,Round 34,27/05/,RB Leipzig,Schalke,4,2,0,g_1_jmYa9qik,1.54,4.88,5.65,3.39,1.74
football,Bundesliga 2022 2023,Round 34,27/05/,Stuttgart,Hoffenheim,1,1,1,g_1_x2TaSOcR,1.57,4.88,5.33,2.58,0.82
football,Bundesliga 2022 2023,Round 34,27/05/,Union Berlin,Werder Bremen,1,0,0,g_1_UwX3836e,1.5,4.84,6.24,1.29,0.43
football,Bundesliga 2022 2023,Round 34,27/05/,Wolfsburg,Hertha Berlin,1,2,2,g_1_IaDbUpTE,1.28,6.69,10.3,2.52,1.89
football,Bundesliga 2022 2023,Round 33,22/05/,Bayer Leverkusen,B. Monchengladbach,2,2,1,g_1_dCgNeQMk,1.35,6.49,7.46,2.64,1.58
football,Bundesliga 2022 2023,Round 33,22/05/,Augsburg,Dortmund,0,3,2,g_1_pYZHH7q9,7.04,5.6,1.41,0.52,4.55
football,Bundesliga 2022 2023,Round 33,21/05/,Mainz,Stuttgart,1,4,2,g_1_UPiVg4i2,2.76,3.46,2.63,1.56,1.59
football,Bundesliga 2022 2023,Round 33,21/05/,Bayern Munich,RB Leipzig,1,3,2,g_1_r9kJd67q,1.53,4.85,5.83,1.66,2.42
football,Bundesliga 2022 2023,Round 33,20/05/,Hertha Berlin,Bochum,1,1,1,g_1_veZLGRbF,2.45,3.87,2.75,1.47,1.42
football,Bundesliga 2022 2023,Round 33,20/05/,Hoffenheim,Union Berlin,4,2,0,g_1_6syEImU2,2.43,3.61,2.92,2.94,2.45
football,Bundesliga 2022 2023,Round 33,20/05/,Schalke,Eintracht Frankfurt,2,2,1,g_1_xthPFoEL,2.95,3.85,2.32,0.99,1.81
football,Bundesliga 2022 2023,Round 33,20/05/,Werder Bremen,FC Koln,1,1,1,g_1_K4sUE5TR,2.66,3.69,2.61,1.64,1.17
football,Bundesliga 2022 2023,Round 33,20/05/,Freiburg,Wolfsburg,2,0,0,g_1_jZhRfpxd,2.11,3.83,3.37,2.0,0.79
football,Bundesliga 2022 2023,Round 32,15/05/,RB Leipzig,Werder Bremen,2,1,0,g_1_2kYmsR7d,1.26,6.69,10.9,2.64,1.01
football,Bundesliga 2022 2023,Round 32,14/05/,Stuttgart,Bayer Leverkusen,1,1,1,g_1_xSCj1naS,2.74,3.62,2.56,1.45,2.05
football,Bundesliga 2022 2023,Round 32,14/05/,Dortmund,B. Monchengladbach,5,2,0,g_1_ObZqr7hj,1.26,7.7,9.6,5.54,1.89
football,Bundesliga 2022 2023,Round 32,13/05/,Bayern Munich,Schalke,6,0,0,g_1_6Nvuqmwp,1.16,9.79,15.5,4.67,0.34
football,Bundesliga 2022 2023,Round 32,13/05/,Bochum,Augsburg,3,2,0,g_1_byEn2SqM,2.16,3.84,3.26,1.23,1.17
football,Bundesliga 2022 2023,Round 32,13/05/,Eintracht Frankfurt,Mainz,3,0,0,g_1_CKFv4lF9,2.03,3.85,3.6,2.31,0.99
football,Bundesliga 2022 2023,Round 32,13/05/,Union Berlin,Freiburg,4,2,0,g_1_GhMV5Apc,2.08,3.3,4.06,1.64,1.92
football,Bundesliga 2022 2023,Round 32,13/05/,Wolfsburg,Hoffenheim,2,1,0,g_1_jBEr38UF,1.95,4.08,3.67,1.06,1.29
football,Bundesliga 2022 2023,Round 32,13/05/,FC Koln,Hertha Berlin,5,2,0,g_1_UeQZ4Ua3,1.98,3.92,3.92,3.84,0.96
football,Bundesliga 2022 2023,Round 31,08/05/,Dortmund,Wolfsburg,6,0,0,g_1_ETF1VT8p,1.54,5.36,5.16,4.99,1.66
football,Bundesliga 2022 2023,Round 31,07/05/,Werder Bremen,Bayern Munich,1,2,2,g_1_4EhDmTUS,9.4,6.6,1.32,0.66,1.82
